"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
204,"brouette","La remplir d'eau pour laver ses vêtements ou autre",11,6,3,1,2,NA
204,"brouette","La retourner et la poser sur le sol pour s'asseoir dessus",11,6,1,2,1,NA
204,"brouette","poussette",10,6,2,1,2,NA
204,"brouette","Rangement",10,6,2,1,1,NA
204,"brouette","Transporter son chat",11,6,1,1,2,NA
204,"ceinture","accroche de sac à main",10,6,2,3,1,NA
204,"ceinture","Accrocher quelqu'un",11,6,3,2,1,NA
204,"ceinture","décoration",10,6,2,1,1,NA
204,"ceinture","déguisement",10,6,1,1,1,NA
204,"ceinture","En faire un collier",11,6,1,1,1,NA
204,"ceinture","Fouetter",10,6,1,1,1,NA
204,"ceinture","Frapper",11,6,2,2,1,NA
204,"ceinture","L'utiliser pour ouvrir un colis (par exemple), avec le petit crochet",11,6,4,4,4,NA
204,"ceinture","porte manteau",10,6,2,1,2,NA
205,"brouette","Circuler",10,6,2,1,1,NA
205,"brouette","Dormir dedans donc s'en servir de lit",11,6,1,1,2,NA
205,"brouette","Enfermer un animal en la retournant sur lui",11,6,3,4,4,NA
205,"brouette","Faire les courses avec quand il n'y a plus de caddie",11,6,1,2,2,NA
205,"brouette","Faire une mini-piscine pour enfant avec de l'eau",11,6,2,2,2,NA
205,"brouette","Mettre des choses dedans",10,6,1,1,1,NA
205,"brouette","Pousser",10,6,1,1,1,NA
205,"brouette","Rouler",10,6,1,1,1,NA
205,"brouette","Tirer",10,6,2,1,1,NA
205,"brouette","Transporter",10,6,1,1,1,NA
205,"brouette","Transporter ses amis",11,6,1,2,1,NA
205,"ceinture","Attacher",10,6,1,1,1,NA
205,"ceinture","Fabriquer une anse pour un sac",11,6,2,2,1,NA
205,"ceinture","Faire un garrot en cas de blessure",11,6,2,3,1,NA
205,"ceinture","Fermer une valise bien remplie avec",11,6,2,3,2,NA
205,"ceinture","Remorquer",10,6,3,1,2,NA
205,"ceinture","S'en servir comme cravache",11,6,3,1,2,NA
205,"ceinture","Serrer",10,6,1,1,1,NA
206,"brouette","Course",10,6,1,1,1,NA
206,"brouette","Faire tourner la roue pour produire de l'énergie cinétique",11,6,5,4,4,NA
206,"brouette","Faire un barbecue",11,6,3,2,3,NA
206,"brouette","Faire une course en pente",11,6,1,1,3,NA
206,"brouette","Faire une escapade sur un lac",11,6,3,2,4,NA
206,"brouette","Jardin",10,6,1,1,1,NA
206,"brouette","La remplir d'eau pour y faire sa toilette",11,6,2,2,2,NA
206,"brouette","Potager",10,6,3,1,2,NA
206,"ceinture","Couper un gâteau",11,6,5,3,3,NA
206,"ceinture","Cravache de cheval",11,6,3,3,2,NA
206,"ceinture","Décorer sa chambre",11,6,2,2,1,NA
206,"ceinture","Faire de la voile (s'attacher au mât)",11,6,5,4,3,NA
206,"ceinture","Fessée",10,6,1,1,2,NA
206,"ceinture","Pantalon",10,6,1,1,1,NA
206,"ceinture","S'en servir comme bandana pour les cheveux",11,6,3,2,2,NA
206,"ceinture","S'en servir comme lasso",11,6,1,1,2,NA
206,"ceinture","Simuler un serpent",11,6,5,3,4,NA
207,"brouette","Glacière pour bière",10,6,3,4,4,NA
207,"brouette","Instrument à percussion",11,6,4,2,3,NA
207,"brouette","Lit pour chat / chien",10,6,3,1,2,NA
207,"brouette","Pot pour fleur",10,6,3,1,1,NA
207,"brouette","Remorque pour vélo",10,6,2,1,3,NA
207,"brouette","Transat",10,6,3,2,2,NA
207,"brouette","Transformer en jardinière",11,6,1,1,2,NA
207,"brouette","Transporter de lourdes charges",11,6,1,2,1,NA
207,"brouette","Urinoir",11,6,4,3,4,NA
207,"brouette","Y attacher deux autres roues et en faire un moyen de déplacement",11,6,1,2,3,NA
207,"ceinture","Faire un garrot",11,6,2,1,1,NA
207,"ceinture","Faire une corde",11,6,1,2,1,NA
207,"ceinture","Fouetter",11,6,1,2,1,NA
207,"ceinture","Jouet pour chat",10,6,2,1,2,NA
207,"ceinture","S'attacher les cheveux",11,6,2,1,1,NA
207,"ceinture","Se pendre",11,6,2,1,2,NA
207,"ceinture","Si elle est en cuir, la manger en cas de survie",11,6,4,4,4,NA
207,"ceinture","Support pour étagère",10,6,2,1,2,NA
207,"ceinture","Suspendre un objet",11,6,3,2,2,NA
207,"ceinture","Y suspendre des mousquetons pour en faire ne ceinture à outils",11,6,3,3,5,NA
208,"brouette","Comme un chariot pour les courses",11,6,1,2,1,NA
208,"brouette","Fontaine",10,6,3,2,3,NA
208,"brouette","Pot de fleurs",10,6,3,1,1,NA
208,"brouette","Pour creuser",11,6,5,2,3,NA
208,"brouette","Pour déplacer quelqu'un",11,6,1,1,1,NA
208,"brouette","Pour écraser quelque chose",11,6,3,3,3,NA
208,"brouette","Siège",10,6,2,1,1,NA
208,"brouette","Valise",11,6,4,1,2,NA
208,"ceinture","Décoration pour accrocher une plante suspendue",10,6,3,1,2,NA
208,"ceinture","Faire des menottes",11,6,3,3,2,NA
208,"ceinture","L'utiliser comme arme",11,6,3,2,1,NA
208,"ceinture","L'utiliser comme bandana",11,6,3,1,2,NA
208,"ceinture","L'utiliser pour mesurer",11,6,3,2,2,NA
208,"ceinture","L'utiliser pour soulever quelque chose de lourd",11,6,2,3,3,NA
208,"ceinture","Portée revues",10,6,2,1,2,NA
208,"ceinture","Pour danser",11,6,4,4,3,NA
208,"ceinture","Sangle de fixation",10,6,1,1,1,NA
209,"brouette","Courses de brouettes (une personne dedans une qui pousse)",10,6,1,1,2,NA
209,"brouette","Décharger les courses",10,6,1,1,2,NA
209,"brouette","Faire ses courses avec",11,6,1,1,1,NA
209,"brouette","Frapper quelqu'un avec",11,6,3,3,3,NA
209,"brouette","Objet décoratif",11,6,1,1,1,NA
209,"brouette","Ranger ses affaires dedans",11,6,3,2,1,NA
209,"brouette","Rouler sur des choses pour les aplatir",11,6,4,3,3,NA
209,"brouette","Se promener dedans",11,6,2,1,1,NA
209,"brouette","Transporter des meubles",10,6,1,1,1,NA
209,"brouette","Transporter le foin",10,6,1,1,1,NA
209,"ceinture","Ceinturer les vêtements",10,6,1,1,1,NA
209,"ceinture","Etouffer quelqu'un",11,6,3,3,3,NA
209,"ceinture","Frapper quelqu'un",11,6,2,3,1,NA
209,"ceinture","Laisse pour animaux",10,6,3,1,1,NA
209,"ceinture","Objet décoratif",11,6,2,2,1,NA
209,"ceinture","Porter des choses",10,6,2,1,1,NA
209,"ceinture","Resserrer quelque chose",11,6,3,3,2,NA
209,"ceinture","S'en servir comme corde",11,6,1,1,1,NA
209,"ceinture","S'en servir comme lasso",11,6,1,1,2,NA
209,"ceinture","Tenir des objets",10,6,2,1,1,NA
210,"brouette","Arme",11,6,3,2,1,NA
210,"brouette","Assiette",11,6,3,3,2,NA
210,"brouette","Baignoire",11,6,2,1,1,NA
210,"brouette","Casserole",11,6,3,2,2,NA
210,"brouette","Construction",10,6,1,1,1,NA
210,"brouette","Faire le tour de la maison",10,6,1,1,2,NA
210,"brouette","Moyen de transport",11,6,1,1,1,NA
210,"brouette","Skateboard",11,6,4,3,3,NA
210,"brouette","Transport d’enfant(s)",10,6,1,1,1,NA
210,"brouette","Voiture (avec un moteur)",11,6,2,2,3,NA
210,"brouette",NA,10,6,NA,NA,NA,NA
210,"ceinture","Bandage",11,6,4,2,2,NA
210,"ceinture","Bracelet",11,6,2,1,1,NA
210,"ceinture","Collier",11,6,1,1,1,NA
210,"ceinture","Corde",11,6,1,1,1,NA
210,"ceinture","Fessée",10,6,1,1,2,NA
210,"ceinture","Jouet pour chat",11,6,4,2,2,NA
210,"ceinture","Lasso",10,6,2,1,2,NA
210,"ceinture","Lasso",11,6,1,1,2,NA
210,"ceinture","Masque pour les yeux",11,6,3,2,2,NA
210,"ceinture","Menottes",10,6,1,1,2,NA
210,"ceinture","Menottes",11,6,3,3,2,NA
210,"ceinture","Petit étranglement",10,6,1,1,2,NA
210,"ceinture","Pinceau",11,6,5,3,4,NA
210,"ceinture","Sado masochisme",10,6,2,1,3,NA
210,"ceinture","Serre-tête",11,6,2,1,2,NA
211,"brouette","desserte de table extérieure",10,6,3,1,3,NA
211,"brouette","Faire un potager dedans",11,6,1,2,2,NA
211,"brouette","Moyen de Transport",10,6,1,1,1,NA
211,"brouette","pot pour fleurs",10,6,3,1,1,NA
211,"brouette","poubelle",10,6,2,1,2,NA
211,"brouette","Se baigner dedans",11,6,2,1,1,NA
211,"brouette","Transporter quelqu'un pour faire une course",11,6,1,1,2,NA
211,"brouette","un jeu entre enfants",10,6,1,1,1,NA
211,"ceinture","attache",10,6,1,1,1,NA
211,"ceinture","collier pour chien",10,6,2,1,1,NA
211,"ceinture","étouffement",10,6,1,1,2,NA
211,"ceinture","Garrot",10,6,1,1,1,NA
211,"ceinture","Ligoter/attacher quelqu'un",11,6,2,3,2,NA
211,"ceinture","martinet",10,6,1,1,3,NA
211,"ceinture","outil de mesure",10,6,3,1,2,NA
211,"ceinture","S'en servir comme collier",11,6,1,1,1,NA
211,"ceinture","Suspendre des affaires",11,6,3,2,1,NA
212,"brouette","Endroit pour faire une sieste",11,6,1,2,1,NA
212,"brouette","L'utiliser à l'envers pour faire des sillons avec les poignées",11,6,4,2,4,NA
212,"brouette","Luge d'été avec frein intégré",10,6,3,3,4,NA
212,"brouette","Machine pour se muscler",11,6,3,3,3,NA
212,"brouette","Maison de vacances pour tortues",10,6,2,3,5,NA
212,"brouette","Outil pour creuser",11,6,5,3,3,NA
212,"brouette","Patin à roulette pour géant",10,6,3,5,4,NA
212,"brouette","Pour manger des céréales",11,6,3,4,4,NA
212,"brouette","Poussette",10,6,2,1,2,NA
212,"brouette","Rattraper des objets lancés",11,6,3,3,3,NA
212,"brouette","Se tenir en équilibre pour un spectacle",11,6,4,4,4,NA
212,"brouette","Un casque pour un géant",11,6,5,5,4,NA
212,"brouette","Voiture",10,6,2,1,1,NA
212,"ceinture","Accroche pot de fleur",10,6,3,3,2,NA
212,"ceinture","Faire des cercles réguliers avec les trous",11,6,4,4,3,NA
212,"ceinture","Ferme livre",10,6,2,1,1,NA
212,"ceinture","Laisse pour le chat",10,6,3,1,1,NA
212,"ceinture","Outil de mesure",11,6,3,2,2,NA
212,"ceinture","Serpentin",10,6,3,3,4,NA
212,"ceinture","Serre joint",10,6,2,3,2,NA
212,"ceinture","Utiliser comme pale pour un ventilateur",11,6,5,4,4,NA
212,"ceinture","Utiliser comme une laisse pour un animal",11,6,1,1,1,NA
212,"ceinture","Utiliser la boucle pour s'attacher les cheveux",11,6,2,2,4,NA
213,"brouette","Coller plusieurs brouettes pour en faire une voiture",11,6,2,4,4,NA
213,"brouette","En faire une piscine pour poisson",11,6,2,1,3,NA
213,"brouette","Jardin",10,6,1,1,1,NA
213,"brouette","L'utiliser comme un petit bateau",11,6,3,2,2,NA
213,"brouette","L'utiliser comme un vase",11,6,1,1,2,NA
213,"brouette","meuble de jardin",10,6,2,1,1,NA
213,"brouette","Porter enfants et animaux",10,6,1,1,1,NA
213,"brouette","Retourner la brouette et en faire une carapace",11,6,5,2,4,NA
213,"brouette","table de salon bar",10,6,3,3,2,NA
213,"ceinture","attache bagage",10,6,1,1,1,NA
213,"ceinture","Attacher pleins de ceinture ensemble et en faire une corde",11,6,2,4,3,NA
213,"ceinture","cintre",10,6,3,3,3,NA
213,"ceinture","Collier",10,6,2,1,1,NA
213,"ceinture","En faire une petite balançoire",11,6,3,2,3,NA
213,"ceinture","Utiliser comme un lasso",11,6,1,1,2,NA
213,"ceinture","Y attacher un sac et en faire un sac à main",11,6,2,2,2,NA
214,"brouette","Bain",11,6,2,1,1,NA
214,"brouette","Caddie de course",11,6,1,2,1,NA
214,"brouette","Course de brouette",10,6,1,1,1,NA
214,"brouette","En faire une jardinière",10,6,2,1,2,NA
214,"brouette","Escabeau",11,6,3,1,2,NA
214,"brouette","Litière pour chat",11,6,1,2,3,NA
214,"brouette","Pot de fleurs",11,6,1,1,1,NA
214,"brouette","Poussette",11,6,1,1,1,NA
214,"brouette","Réservoir à eau de pluie",11,6,2,3,2,NA
214,"brouette","Support grill pour barbecue",11,6,3,3,4,NA
214,"brouette","Tabouret",11,6,2,1,1,NA
214,"brouette","Un objet décoration vintage",10,6,2,2,2,NA
214,"ceinture","A manger si elle est en cuir et que c'est la famine",11,6,4,4,4,NA
214,"ceinture","Assommer une bestiole",10,6,3,2,4,NA
214,"ceinture","Comme laisse pour un chien",11,6,1,2,2,NA
214,"ceinture","Comme un chemin fictif dans un jeu",11,6,5,3,3,NA
214,"ceinture","Fouetter quelqu'un",11,6,1,3,1,NA
214,"ceinture","Ligoter quelqu'un",11,6,2,3,2,NA
214,"ceinture","Mors d'un cheval",11,6,4,4,3,NA
214,"ceinture","Pour descendre en tyrolienne sur une corde tendue",11,6,4,4,4,NA
214,"ceinture","Pour serrer un bras pour faire ressortir les veines",11,6,5,4,2,NA
214,"ceinture","Récupérer une chaussette sous le lit",10,6,2,2,4,NA
214,"ceinture","Réparer un siège",11,6,4,3,3,NA
215,"brouette","Faire une course avec",11,6,1,1,2,NA
215,"brouette","Pousse-pousse",10,6,1,2,4,NA
215,"brouette","Remorque derrière un vélo",10,6,2,1,3,NA
215,"brouette","Taxi pour enfants",10,6,2,1,3,NA
215,"brouette","Utiliser comme un caddie",11,6,1,1,1,NA
215,"brouette","Utiliser comme une poussette",11,6,1,1,1,NA
215,"brouette","Utiliser pour semer des graines dans jardin en les enfonçant dans la terre",11,6,3,4,4,NA
215,"ceinture","Autour d’une valise pour empêcher qu’elle s’ouvre",10,6,1,1,1,NA
215,"ceinture","Faire tenir enroule un sac de couchage",10,6,1,1,3,NA
215,"ceinture","Faire un bracelet",11,6,2,1,1,NA
215,"ceinture","Faire un collier avec",11,6,1,1,1,NA
215,"ceinture","Faire un serre-tête",11,6,3,3,1,NA
215,"ceinture","Foulard",10,6,2,1,2,NA
215,"ceinture","Maintenir les pieds attachés",10,6,2,1,2,NA
215,"ceinture","Menottes",10,6,1,1,2,NA
215,"ceinture","S'en servir de laisse de chien",11,6,1,2,1,NA
215,"ceinture","S'en servir pour faire une tyrolienne",11,6,4,4,4,NA
215,"ceinture","Serre tête",10,6,3,1,2,NA
216,"brouette","Décoration florale",10,6,2,1,2,NA
216,"brouette","Jouer avec en descendant d'une colline",11,6,2,1,2,NA
216,"brouette","Mettre de l'eau dedans pour les oiseaux",11,6,3,2,2,NA
216,"brouette","Piscine pour chien",10,6,3,1,2,NA
216,"brouette","Transporter ses cours jusqu'au lycée",11,6,1,2,3,NA
216,"ceinture","Faire un bandeau pour les cheveux",11,6,2,3,1,NA
216,"ceinture","Faire un garrot",10,6,2,1,1,NA
216,"ceinture","Faire un garrot pour une blessure",11,6,2,3,1,NA
216,"ceinture","Faire une laisse pour un chien",11,6,1,2,1,NA
216,"ceinture","L'attacher pour y faire sécher des vêtements",11,6,2,2,3,NA
216,"ceinture","S'en servir comme sangle",10,6,1,1,1,NA
217,"brouette","Abri pour petit animal (retournée)",10,6,2,2,3,NA
217,"brouette","L'utiliser au lieu d'un placard",11,6,1,2,2,NA
217,"brouette","Porte manteau",10,6,3,1,2,NA
217,"brouette","Pot de fleur",10,6,3,1,1,NA
217,"brouette","Remplacer caddie",10,6,1,1,1,NA
217,"brouette","Y dormir",11,6,1,1,1,NA
217,"brouette","Y mettre un petit enfant pour lui faire une balade",11,6,3,1,2,NA
217,"ceinture","Arme de défense",10,6,3,1,1,NA
217,"ceinture","Bandeau sur la tête",10,6,3,3,1,NA
217,"ceinture","Décorer un sac de voyage",11,6,2,2,2,NA
217,"ceinture","Mesure",10,6,3,1,2,NA
217,"ceinture","Remplacer une sangle",10,6,1,1,1,NA
217,"ceinture","Utilisation comme un accessoire",11,6,1,3,1,NA
218,"brouette","Course de brouette",11,6,3,1,2,NA
218,"brouette","En faire un meuble (ranger des choses dedans)",11,6,3,2,1,NA
218,"brouette","Faciliter un transport de meuble",11,6,1,3,2,NA
218,"brouette","Fleurs",10,6,2,1,1,NA
218,"brouette","Mini cabane",10,6,3,1,2,NA
218,"brouette","Mini séchoir",10,6,3,2,3,NA
218,"brouette","Ramasser de l'eau",11,6,2,3,2,NA
218,"ceinture","Attraper des objets avec",11,6,2,3,2,NA
218,"ceinture","Balançoire",10,6,3,3,2,NA
218,"ceinture","Faire pendre des vêtements attachés à la ceinture",11,6,3,2,2,NA
218,"ceinture","Frapper",11,6,2,2,1,NA
218,"ceinture","Porte pot",10,6,2,1,2,NA
218,"ceinture","S'attacher les mains",11,6,2,1,1,NA
219,"brouette","abreuvoirs",10,6,1,1,3,NA
219,"brouette","abri de jardin",10,6,2,1,2,NA
219,"brouette","Bac (pour ranger)",11,6,1,1,1,NA
219,"brouette","bateau",10,6,2,4,2,NA
219,"brouette","Chaise",11,6,2,1,1,NA
219,"brouette","Chariot pour faire ses courses",11,6,1,2,1,NA
219,"brouette","Décoration de jardin (si elle plaît esthétiquement)",11,6,1,2,2,NA
219,"brouette","jardinière",10,6,2,1,1,NA
219,"brouette","luge",10,6,3,4,3,NA
219,"brouette","mangeoire",10,6,2,1,2,NA
219,"brouette","Mode de transport (une personne à l'intérieur et l'autre qui pousse)",11,6,1,2,2,NA
219,"brouette","Pot de fleurs",11,6,1,1,1,NA
219,"brouette","taxi brousse",10,6,2,2,5,NA
219,"brouette","Voiture",10,6,2,1,1,NA
219,"ceinture","animal de compagnie",10,6,NA,NA,NA,NA
219,"ceinture","bride",10,6,2,1,3,NA
219,"ceinture","Collier",11,6,1,1,1,NA
219,"ceinture","corde pour se pendre",10,6,1,4,3,NA
219,"ceinture","Décoration si elle plaît esthétiquement",11,6,2,3,2,NA
219,"ceinture","Fouetter",11,6,1,2,1,NA
219,"ceinture","laisse",10,6,3,1,1,NA
219,"ceinture","Ligne de séparation (comme trait)",11,6,3,2,3,NA
219,"ceinture","Porte-manteau",10,6,2,1,2,NA
219,"ceinture","Rassembler des objets comme élastique",11,6,3,4,2,NA
220,"brouette","Abri pour bestioles",10,6,2,2,3,NA
220,"brouette","Adapter la brouette afin d'y déposer des animaux",11,6,1,3,2,NA
220,"brouette","Cuisiner dedans : surface de travail",11,6,3,2,3,NA
220,"brouette","Faire les courses",11,6,1,1,1,NA
220,"brouette","L'utiliser comme sac à main",11,6,3,4,3,NA
220,"brouette","L'utiliser en guise de poussette pour bébé",11,6,1,1,2,NA
220,"brouette","Potager",10,6,3,1,2,NA
220,"brouette","Récipient",10,6,1,1,2,NA
220,"brouette","Récupération du bac pour une luge",10,6,2,2,3,NA
220,"brouette","S'en servir pour déposer les affaire qui traînent",11,6,2,3,2,NA
220,"ceinture","Attacher les cheveux d'une personne qui les a particulièrement épais et/ou long",11,6,2,3,2,NA
220,"ceinture","Attacher les rideaux de la maison",11,6,2,3,3,NA
220,"ceinture","Bricolage",10,6,3,3,1,NA
220,"ceinture","Jardinage",10,6,3,4,2,NA
220,"ceinture","L'utiliser en guise de ruban pour un cadeau",11,6,5,4,3,NA
220,"ceinture","Musique",10,6,3,1,3,NA
220,"ceinture","Outil de mesure",10,6,3,1,2,NA
220,"ceinture","Promener son chien",11,6,1,2,2,NA
220,"ceinture","Récupération",10,6,3,1,2,NA
220,"ceinture","Sport",10,6,2,2,2,NA
221,"brouette","chaise",10,6,2,1,1,NA
221,"brouette","Décoration",10,6,2,1,1,NA
221,"brouette","Faire une piscine dedans",11,6,2,1,1,NA
221,"brouette","lit pour enfant",10,6,3,2,2,NA
221,"brouette","porte manteau",10,6,3,1,2,NA
221,"brouette","pour aller faire ses courses",10,6,1,1,1,NA
221,"brouette","pour une course",10,6,1,1,1,NA
221,"brouette","Utiliser comme caddie au supermarché",11,6,1,1,1,NA
221,"brouette","Utiliser en tant que voiture",11,6,2,1,2,NA
221,"ceinture","Attacher ses cheveux",11,6,2,2,1,NA
221,"ceinture","courroie de voiture",10,6,4,3,3,NA
221,"ceinture","écharpe pour bras blessé",10,6,3,1,2,NA
221,"ceinture","Faire de la corde à sauter",11,6,1,1,1,NA
221,"ceinture","Faire une laisse pour chien",11,6,1,2,1,NA
221,"ceinture","Fouetter quelqu'un",11,6,1,3,1,NA
221,"ceinture","garrot",10,6,1,1,1,NA
221,"ceinture","Mesurer une distance",11,6,3,3,2,NA
221,"ceinture","Une laisse",10,6,2,1,1,NA
221,"ceinture","une poignée",10,6,3,1,2,NA
222,"brouette","A but ludique avec ses amis (transporter un ami)",11,6,1,2,3,NA
222,"brouette","Baignoire",10,6,2,1,1,NA
222,"brouette","Caddie",10,6,1,1,1,NA
222,"brouette","Chaise",10,6,2,1,1,NA
222,"brouette","Chariot",10,6,1,1,1,NA
222,"brouette","Décoration",10,6,2,1,1,NA
222,"brouette","Escabeau",10,6,3,2,2,NA
222,"brouette","La transformer en tente pour amuser les enfants",11,6,2,3,3,NA
222,"brouette","Pot de fleur",10,6,3,1,1,NA
222,"brouette","Transporter des marchandises",11,6,1,2,1,NA
222,"ceinture","Chaine",10,6,3,2,3,NA
222,"ceinture","Corde",10,6,2,1,1,NA
222,"ceinture","Courroie",10,6,4,3,3,NA
222,"ceinture","Fabriquer/remplacer une laisse",11,6,1,2,2,NA
222,"ceinture","L'utiliser comme lasso",11,6,1,1,2,NA
222,"ceinture","Laisse",10,6,3,1,1,NA
222,"ceinture","Lien",10,6,1,1,1,NA
222,"ceinture","Tenir plusieurs ceintures entre elles pour en faire une grande chaîne",11,6,2,4,3,NA
222,"ceinture","Utiliser la ceinture comme anse de sac à main",11,6,2,1,1,NA
223,"brouette","Base pour une pyramide",10,6,3,5,4,NA
223,"brouette","Course de brouettes (relais)",10,6,1,1,2,NA
223,"brouette","Faire une course",11,6,1,1,2,NA
223,"brouette","Pot de fleurs",10,6,3,1,1,NA
223,"brouette","S'en servir comme des toilettes",11,6,5,3,2,NA
223,"brouette","S'en servir comme moyen pour circuler dans la rue",11,6,1,1,2,NA
223,"brouette","S'en servir comme un siège en la mettant à l'envers (ou pas)",11,6,2,1,2,NA
223,"brouette","S'en servir pour faire à manger (comme récipient)",11,6,3,2,3,NA
223,"brouette","Un banc (avec l ajout de planches)",10,6,3,1,3,NA
223,"ceinture","Attacher des sacs plastiques",10,6,3,2,2,NA
223,"ceinture","Attacher des vêtements",11,6,2,2,1,NA
223,"ceinture","Bander les yeux",11,6,3,3,2,NA
223,"ceinture","Faire un cercle pour délimiter le rond de la pétanque",10,6,2,3,5,NA
223,"ceinture","Fermer une boîte avec",11,6,4,2,1,NA
223,"ceinture","Hula hoop",10,6,3,3,4,NA
223,"ceinture","Lire un disque avec",11,6,4,3,4,NA
223,"ceinture","S'attacher",10,6,1,1,1,NA
223,"ceinture","S'en servir comme bracelet",11,6,2,1,1,NA
223,"ceinture","S'en servir comme laisse",11,6,1,2,1,NA
223,"ceinture","Utiliser comme une règle",11,6,3,1,2,NA
224,"brouette","Abreuvoir",11,6,5,1,2,NA
224,"brouette","Faire comme si on conduisait",10,6,2,2,2,NA
224,"brouette","Faire des courses un dedans un qui pousse",10,6,1,1,1,NA
224,"brouette","Jeu d'imitation entre 2 personnes (faire la brouette)",10,6,NA,NA,NA,NA
224,"brouette","Pot de fleurs",11,6,1,1,1,NA
224,"brouette","Poussette",11,6,1,1,1,NA
224,"brouette","Se cacher",10,6,2,1,3,NA
224,"brouette","Stocker du riz",11,6,4,3,3,NA
224,"brouette","Transporter des objets",10,6,1,1,1,NA
224,"ceinture","Anse de sac",11,6,2,1,1,NA
224,"ceinture","Fermoir de boîte",11,6,4,2,2,NA
224,"ceinture","Laisse pour chien",11,6,1,2,1,NA
224,"ceinture","Objet de décoration",11,6,2,2,1,NA
224,"ceinture","S'en servir comme fouet",10,6,1,1,1,NA
224,"ceinture","Serrer son pantalon",10,6,1,1,1,NA
224,"ceinture","Tenir une couette ou un sac de couchage enroulé",10,6,2,3,3,NA
225,"brouette","Décoration mural",10,6,3,1,2,NA
225,"brouette","Délimiter un espace",11,6,2,2,2,NA
225,"brouette","Endroit pour s'asseoir",11,6,1,2,1,NA
225,"brouette","Faire de la musique en tapant sur différentes parties de cette dernière",11,6,4,4,4,NA
225,"brouette","Faire une course de brouette",10,6,1,1,1,NA
225,"brouette","L'utiliser comme panier à un jeu de ballon",11,6,3,3,4,NA
225,"brouette","Moyen de locomotion",11,6,1,1,2,NA
225,"brouette","Promener un enfant",10,6,1,1,1,NA
225,"brouette","Un fauteuil",10,6,2,1,1,NA
225,"brouette","Un pot de fleur",10,6,3,1,1,NA
225,"ceinture","Caresser quelque chose",11,6,5,4,3,NA
225,"ceinture","Décoration",11,6,2,2,1,NA
225,"ceinture","Faire tenir un objet",11,6,2,2,1,NA
225,"ceinture","Faire un collier à des moutons pour mettre leurs sonnettes",10,6,2,3,5,NA
225,"ceinture","Fouetter quelqu'un ou quelque chose",11,6,1,3,1,NA
225,"ceinture","Garrot",10,6,1,1,1,NA
225,"ceinture","Mesurer une distance",11,6,3,3,2,NA
225,"ceinture","Soirée coquine",10,6,2,1,3,NA
225,"ceinture","Tirer un objet",11,6,2,2,1,NA
226,"brouette","Créer un aquarium ouvert en mettant de l'eau et des poissons",11,6,4,2,4,NA
226,"brouette","Pour s'asseoir",10,6,2,1,1,NA
226,"brouette","Un fauteuil en mettant un coussin dedans",11,6,2,1,2,NA
226,"brouette","Un marchepied en la retournant",11,6,2,1,2,NA
226,"brouette","Un pot de fleur",10,6,3,1,1,NA
226,"brouette","Une poussette pour enfant",11,6,1,1,1,NA
226,"brouette","Utiliser comme transport",10,6,1,1,1,NA
226,"ceinture","Avec une ceinture, on peut, si elle est assez grande, créer un repose-pieds : on l'attache à une ficelle ou une corde qu'on fixera à un point en hauteur (plafond si la ficelle est longue). On peut alors s'asseoir dans un fauteuil et glisser ses pieds dans le trou",11,6,3,3,5,NA
226,"ceinture","Faire un Garrot",10,6,2,1,1,NA
226,"ceinture","Frapper",10,6,1,1,1,NA
226,"ceinture","Un collier",10,6,2,1,1,NA
226,"ceinture","Utiliser comme une corde",10,6,1,1,1,NA
227,"brouette","Arroser son jardin avec sa brouette",10,6,3,1,2,NA
227,"brouette","Chapeau",11,6,4,2,2,NA
227,"brouette","Dormir dans une brouette",10,6,2,3,2,NA
227,"brouette","Faire l'amour dans une brouette",10,6,3,5,3,NA
227,"brouette","Jardiner avec sa brouette",10,6,1,1,1,NA
227,"brouette","Lit",11,6,1,1,1,NA
227,"brouette","Se baigner dans une brouette",10,6,3,3,2,NA
227,"brouette","Se cacher dans une brouette",10,6,2,1,3,NA
227,"brouette","Sport international (course de brouette)",11,6,3,4,3,NA
227,"brouette","Transport en commun",11,6,1,3,3,NA
227,"brouette","Transporter de l'eau dans une brouette",10,6,2,1,1,NA
227,"brouette","Transporter un enfant avec sa brouette",10,6,1,1,2,NA
227,"ceinture","Arme",11,6,3,3,1,NA
227,"ceinture","Bandeau",11,6,3,2,1,NA
227,"ceinture","Collier",11,6,1,1,1,NA
227,"ceinture","Guirlande de Noël",11,6,4,3,3,NA
227,"ceinture","Utiliser une ceinture pour fermer sa valise",10,6,2,1,2,NA
227,"ceinture","Verrou de porte",11,6,5,4,3,NA
228,"brouette","Concours de lancer de brouette",11,6,5,2,4,NA
228,"brouette","Faire une course",11,6,1,1,2,NA
228,"brouette","Il faut mettre la brouette au milieu d’un tas d’objet et rassembler dans la brouette ceux qui ont un rapport Soit ils sont tous bleus soit des jouets soit ils commencent par la même lettre",10,6,2,4,5,NA
228,"brouette","Il faut tous monter dans la brouette",10,6,2,1,2,NA
228,"brouette","L'utiliser comme assiette",11,6,3,2,2,NA
228,"brouette","L'utiliser comme pot pour planter des fleurs",11,6,1,2,2,NA
228,"brouette","L'utiliser comme transat en mettant des coussins",11,6,1,1,3,NA
228,"brouette","marchepied en la retournant",11,6,2,1,3,NA
228,"brouette","Se cacher dessous",11,6,3,1,2,NA
