"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
635,"paperclip","opdracht",4,3,"opdracht",0,0
550,"paperclip","als opener van sd poortje gebruiken ",4,3,"opener sd poortje",3,2
686,"paperclip","iets openmaken",4,3,"openmaken",2,2
599,"paperclip","iets aan ophangen",4,3,"ophangen",2,2
643,"paperclip","ophangen",4,3,"ophangen",2,2
647,"paperclip","ophangen",4,3,"ophangen",2,2
664,"paperclip","iets mee ophangen",4,3,"ophangen",2,2
761,"paperclip","iets ophangen",4,3,"ophangen",2,2
641,"paperclip","ophanghaakje",4,3,"ophanghaakje",3,2
638,"paperclip","Oppakken",4,3,"oppakken",3,2
680,"paperclip","oppervlakkig",4,3,"oppervlakkig",0,0
775,"paperclip","oprapen",4,3,"oprapen",2,2
616,"paperclip","opstel",4,3,"opstel",0,0
635,"paperclip","orde",4,3,"orde",0,0
503,"paperclip","ORDENEN",4,3,"ordenen",1,1
587,"paperclip","ordenen",4,3,"ordenen",1,1
607,"paperclip","ordenen",4,3,"ordenen",1,1
686,"paperclip","ordenen papieren",4,3,"ordenen papieren",1,1
662,"paperclip","organisatie",4,3,"organisatie",0,0
782,"paperclip","organisatie",4,3,"organisatie",0,0
514,"paperclip","organiseren",4,3,"organiseren",0,1
593,"paperclip","Organiseren",4,3,"organiseren",0,1
635,"paperclip","organiseren",4,3,"organiseren",0,1
619,"paperclip","ouderwets",4,3,"ouderwets",0,0
512,"paperclip","ovaal",4,3,"ovaal",0,0
530,"paperclip"," overgooien",4,3,"overgooien",2,2
622,"paperclip","overgooien",4,3,"overgooien",2,2
781,"paperclip","er overheen proesten",4,3,"overheen proesten",2,2
680,"paperclip","pakken",4,3,"pakken",2,2
775,"paperclip","pakken",4,3,"pakken",2,2
716,"paperclip","pannenlap",4,3,"pannenlap",4,4
490,"paperclip","pap",4,3,"pap",0,0
497,"paperclip","Als paperclip",4,3,"paperclip",0,1
784,"paperclip","paperclip",4,3,"paperclip",0,1
626,"paperclip","paperclip uit elkaar halen en gebruiken om iets tussen je nagels schoon te maken",4,3,"paperclip elkaar halen tussen nagels schoon",3,2
733,"paperclip","paperclip kasteel maken",4,3,"paperclip kasteel",4,3
610,"paperclip"," als je de paperclip uitvouwd",4,3,"paperclip uitvouwt",0,2
682,"paperclip","paperclip verzamelaar worden",4,3,"paperclip verzamelaar",2,3
490,"paperclip","papier",4,3,"papier",0,0
496,"paperclip","papier",4,3,"papier",0,0
512,"paperclip","papier",4,3,"papier",0,0
554,"paperclip","Papier",4,3,"papier",0,0
559,"paperclip","papier",4,3,"papier",0,0
568,"paperclip","papier",4,3,"papier",0,0
584,"paperclip","papier",4,3,"papier",0,0
587,"paperclip","papier",4,3,"papier",0,0
596,"paperclip","papier ",4,3,"papier",0,0
614,"paperclip","papier",4,3,"papier",0,0
616,"paperclip","papier",4,3,"papier",0,0
635,"paperclip","papier",4,3,"papier",0,0
638,"paperclip","Papier",4,3,"papier",0,0
653,"paperclip","papier",4,3,"papier",0,0
662,"paperclip","papier",4,3,"papier",0,0
673,"paperclip","papier",4,3,"papier",0,0
680,"paperclip","papier",4,3,"papier",0,0
721,"paperclip","papier",4,3,"papier",0,0
722,"paperclip","papier",4,3,"papier",0,0
725,"paperclip","papier",4,3,"papier",0,0
727,"paperclip","papier ",4,3,"papier",0,0
782,"paperclip","papier",4,3,"papier",0,0
637,"paperclip","papier bijeenhouden",4,3,"papier bijeenhouden",1,1
785,"paperclip","papier bijeenhouden",4,3,"papier bijeenhouden",1,1
542,"paperclip","papierbinden",4,3,"papier binden",1,1
581,"paperclip","papier binden",4,3,"papier binden",1,1
653,"paperclip","papier binden",4,3,"papier binden",1,1
644,"paperclip","papier bundelen",4,3,"papier bundelen",1,1
770,"paperclip","papier bundelen",4,3,"papier bundelen",1,1
530,"paperclip","papier aan elkaar doen",4,3,"papier elkaar",1,1
583,"paperclip","papier aan elkaar maken",4,3,"papier elkaar",1,1
682,"paperclip","papier mee aan elkaar doen",4,3,"papier elkaar",1,1
710,"paperclip","papier bij elkaar",4,3,"papier elkaar",1,1
491,"paperclip","papier bij elkaar binden ",4,3,"papier elkaar binden",1,1
701,"paperclip","papier aan elkaar binden",4,3,"papier elkaar binden",1,1
479,"paperclip","Papier bij elkaar houden",4,3,"papier elkaar houden",1,1
484,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
494,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
499,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
500,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
503,"paperclip","PAPIER BIJ ELKAAR HOUDEN",4,3,"papier elkaar houden",1,1
505,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
509,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
515,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
517,"paperclip","papier mee bij elkaar houden",4,3,"papier elkaar houden",1,1
523,"paperclip","papier mee bij elkaar houden",4,3,"papier elkaar houden",1,1
524,"paperclip","om papier bij elkaar te houden",4,3,"papier elkaar houden",1,1
527,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
538,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
556,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
569,"paperclip","om papier bij elkaar te houden",4,3,"papier elkaar houden",1,1
571,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
592,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
601,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
605,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
622,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
628,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
629,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
634,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
650,"paperclip","om papier bij elkaar te houden",4,3,"papier elkaar houden",1,1
659,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
664,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
667,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
679,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
718,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
724,"paperclip","papier bij elkaar te houden",4,3,"papier elkaar houden",1,1
731,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
739,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
743,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
751,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
755,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
761,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
767,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
769,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
778,"paperclip","paier bij elkaar houden",4,3,"papier elkaar houden",1,1
788,"paperclip","papier bij elkaar houden",4,3,"papier elkaar houden",1,1
472,"paperclip","papier aan elkaar vast maken",4,3,"papier elkaar vast",1,1
715,"paperclip","papier aan elkaar vast maken ",4,3,"papier elkaar vast",1,1
518,"paperclip","papier aan elkaar vastmaken",4,3,"papier elkaar vastmaken",1,1
649,"paperclip","papier aan elkaar vastmaken",4,3,"papier elkaar vastmaken",1,1
790,"paperclip","papier aan elkaar vastmaken",4,3,"papier elkaar vastmaken",1,1
529,"paperclip","papier met elkaar vastzetten",4,3,"papier elkaar vastzetten",1,1
617,"paperclip","papier hechten ",4,3,"papier hechten",1,1
671,"paperclip","papier ordenen",4,3,"papier ordenen",1,1
467,"paperclip","papier samen houden",4,3,"papier samen houden",1,1
610,"paperclip","papier samen mee houden",4,3,"papier samen houden",1,1
626,"paperclip","papier samen te voegen",4,3,"papier samen voegen",1,1
632,"paperclip","papier samenbinden",4,3,"papier samenbinden",1,1
706,"paperclip","papier samenhouden",4,3,"papier samenhouden",1,1
692,"paperclip","papier snijden",4,3,"papier snijden",3,2
580,"paperclip","papier vast maken",4,3,"papier vast",1,1
791,"paperclip","papier vast maken",4,3,"papier vast",1,1
476,"paperclip","papier vastclippen",4,3,"papier vast klippen",1,1
560,"paperclip","papier vasthouden",4,3,"papier vasthouden",1,1
695,"paperclip","papier vasthouden",4,3,"papier vasthouden",1,1
713,"paperclip","papier vasthouden",4,3,"papier vasthouden",1,1
734,"paperclip","papier vasthouden",4,3,"papier vasthouden",1,1
485,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
539,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
563,"paperclip","papier vastmakenl",4,3,"papier vastmaken",1,1
599,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
641,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
686,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
728,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
733,"paperclip","papier vastmaken",4,3,"papier vastmaken",1,1
646,"paperclip","papier mee vastzetten",4,3,"papier vastzetten",1,1
587,"paperclip","papieren",4,3,"papieren",1,0
526,"paperclip","papieren bij elkaar te houden",4,3,"papieren elkaar houden",1,1
550,"paperclip","papieren mee bij elkaar houden ",4,3,"papieren elkaar houden",1,1
668,"paperclip","papieren bij elkaar houden",4,3,"papieren elkaar houden",1,1
748,"paperclip","om papieren bij elkaar te houden",4,3,"papieren elkaar houden",1,1
760,"paperclip","papieren bij elkaar houden",4,3,"papieren elkaar houden",1,1
652,"paperclip"," papieren aan elkaar vast maken",4,3,"papieren elkaar vast",1,1
692,"paperclip","papieren aan elkaar vastmaken",4,3,"papieren elkaar vastmaken",1,1
772,"paperclip","papieren aan elkaar vastmaken",4,3,"papieren elkaar vastmaken",1,1
740,"paperclip","papieren vasthouden",4,3,"papieren vasthouden",1,1
506,"paperclip","papieren vastmaken",4,3,"papieren vastmaken",1,1
572,"paperclip","papierhouder",4,3,"papierhouder",1,1
776,"paperclip","papierhouder",4,3,"papierhouder",1,1
640,"paperclip","papiertjes vasthouden",4,3,"papiertjes vasthouden",1,1
565,"paperclip","Papiertjes vastmaken",4,3,"papiertjes vastmaken",1,1
470,"paperclip","Papiervellen bij elkaar houden",4,3,"papiervellen elkaar houden",1,1
496,"paperclip","papierwerk",4,3,"papierwerk",0,0
587,"paperclip","pen",4,3,"pen",2,0
721,"paperclip","pennen",4,3,"pennen",2,0
611,"paperclip","pennehouder",4,3,"pennenhouder",3,0
629,"paperclip","pennenhouder",4,3,"pennenhouder",3,0
661,"paperclip","peper",4,3,"peper",0,0
653,"paperclip","per 100",4,3,"per",0,0
479,"paperclip","perverator",4,3,"perforator",2,3
766,"paperclip","peuterstokje",4,3,"peuterstokje",3,2
661,"paperclip","pieper",4,3,"pieper",0,0
578,"paperclip","pieper bij elkaar houden",4,3,"pieper elkaar houden",2,2
488,"paperclip","piercing",4,3,"piercing",3,3
508,"paperclip","als piercing gebruiken",4,3,"piercing",3,3
538,"paperclip","piercing",4,3,"piercing",3,3
634,"paperclip","een piercing maken",4,3,"piercing",3,3
638,"paperclip","Piercing",4,3,"piercing",3,3
656,"paperclip","peircing",4,3,"piercing",3,3
674,"paperclip","piercing",4,3,"piercing",3,3
683,"paperclip","piercing",4,3,"piercing",3,3
779,"paperclip","piercing",4,3,"piercing",3,3
785,"paperclip","piercing",4,3,"piercing",3,3
608,"paperclip","pijl en boog maken",4,3,"pijl boog",4,4
605,"paperclip","om iemand pijn mee te doen",4,3,"pijn",2,3
632,"paperclip","pincet",4,3,"pincet",3,3
649,"paperclip","als pincet gebruiken",4,3,"pincet",3,3
775,"paperclip","plakken",4,3,"plakken",2,4
647,"paperclip","planten rechtop zetten",4,3,"planten rechtop zetten",4,4
619,"paperclip","plastik",4,3,"plastic",0,0
610,"paperclip","poppetje van maken",4,3,"poppetje",4,3
689,"paperclip","poppetje",4,3,"poppetje",4,3
619,"paperclip","poppetjes",4,3,"poppetjes",4,3
673,"paperclip","post it",4,3,"post it",0,0
494,"paperclip","een pot open maken",4,3,"pot open",3,3
719,"paperclip","potlood",4,3,"potlood",3,3
562,"paperclip","praktisch",4,3,"praktisch",0,0
473,"paperclip","prikapparaat",4,3,"prikapparaat",2,3
469,"paperclip","prikdraad",4,3,"prikdraad",2,3
472,"paperclip","prikken",4,3,"prikken",2,2
478,"paperclip","je kan ermee prikken",4,3,"prikken",2,2
490,"paperclip","prikken",4,3,"prikken",2,2
503,"paperclip","PRIKKEN",4,3,"prikken",2,2
556,"paperclip","prikken",4,3,"prikken",2,2
557,"paperclip","iets mee prikken",4,3,"prikken",2,2
563,"paperclip","iemand prikken",4,3,"prikken",2,2
607,"paperclip","prikken",4,3,"prikken",2,2
610,"paperclip","kan er mee prikken",4,3,"prikken",2,2
620,"paperclip","prikken",4,3,"prikken",2,2
622,"paperclip","iemand mee prikken",4,3,"prikken",2,2
628,"paperclip","prikken",4,3,"prikken",2,2
628,"paperclip","prikken",4,3,"prikken",2,2
677,"paperclip","prikken",4,3,"prikken",2,2
682,"paperclip","iemand mee prikken",4,3,"prikken",2,2
685,"paperclip","prikken",4,3,"prikken",2,2
701,"paperclip","iets prikken",4,3,"prikken",2,2
725,"paperclip","prikken",4,3,"prikken",2,2
733,"paperclip","prikken",4,3,"prikken",2,2
763,"paperclip","mee prikken",4,3,"prikken",2,2
772,"paperclip","prikken",4,3,"prikken",2,2
775,"paperclip","prikken",4,3,"prikken",2,2
778,"paperclip","prikken",4,3,"prikken",2,2
539,"paperclip","prikker",4,3,"prikker",2,2
596,"paperclip","prikker",4,3,"prikker",2,2
625,"paperclip","prikker",4,3,"prikker",2,2
637,"paperclip","prikker",4,3,"prikker",2,2
661,"paperclip","prikker",4,3,"prikker",2,2
683,"paperclip","prikker",4,3,"prikker",2,2
761,"paperclip","prikker",4,3,"prikker",2,2
784,"paperclip","prikker",4,3,"prikker",2,2
644,"paperclip","prikkertje",4,3,"prikkertje",2,2
554,"paperclip","project",4,3,"project",0,2
587,"paperclip","psychgoloog",4,3,"psycholoog",0,0
781,"paperclip","er een puist mee uitknijpen",4,3,"puist uitknijpen",3,3
484,"paperclip","punaise",4,3,"punaise",3,3
643,"paperclip","punese",4,3,"punaise",3,3
758,"paperclip","punaise",4,3,"punaise",3,3
512,"paperclip","punten",4,3,"punten",2,0
664,"paperclip","rechttrekken",4,3,"rechttrekken",0,2
782,"paperclip","reparatie",4,3,"reparatie",0,0
608,"paperclip","iets repareren",4,3,"repareren",3,3
472,"paperclip","reset knopje indrukken voor apparaten waarbji dat moeilijk te bereiken is",4,3,"reset knopje indrukken apparaten waarbij moeilijk bereiken",3,2
749,"paperclip","reset knopjes indrukken",4,3,"reset knopjes indrukken",3,2
611,"paperclip","riem",4,3,"riem",4,3
779,"paperclip","riem",4,3,"riem",4,3
779,"paperclip","rietje",4,3,"rietje",4,5
542,"paperclip","rijgmethode",4,3,"rijgmethode",3,4
478,"paperclip","als ring",4,3,"ring",3,3
488,"paperclip","ring",4,3,"ring",3,3
532,"paperclip","ring",4,3,"ring",3,3
538,"paperclip","ring",4,3,"ring",3,3
544,"paperclip","ring",4,3,"ring",3,3
557,"paperclip","ring",4,3,"ring",3,3
580,"paperclip","ring mee maken",4,3,"ring",3,3
611,"paperclip","ring",4,3,"ring",3,3
613,"paperclip","ring",4,3,"ring",3,3
638,"paperclip","Ring",4,3,"ring",3,3
667,"paperclip","ring",4,3,"ring",3,3
677,"paperclip","als ring gebruiken",4,3,"ring",3,3
706,"paperclip","ring van maken",4,3,"ring",3,3
752,"paperclip","ring",4,3,"ring",3,3
758,"paperclip","ring",4,3,"ring",3,3
773,"paperclip","ring",4,3,"ring",3,3
778,"paperclip","ring ",4,3,"ring",3,3
781,"paperclip","er een ring van maken",4,3,"ring",3,3
625,"paperclip","ringenhouder",4,3,"ringenhouder",4,4
517,"paperclip","een ringetje van maken ",4,3,"ringetje",3,3
634,"paperclip","een ringetje maken",4,3,"ringetje",3,3
778,"paperclip","rist maken",4,3,"rist",3,2
572,"paperclip","rits",4,3,"rits",3,2
643,"paperclip","rits",4,3,"rits",3,2
782,"paperclip","rits",4,3,"rits",3,2
601,"paperclip","als rits dingetje als die stuk is",4,3,"rits dingetje stuk",3,2
706,"paperclip","aan je rits hangen als die kapot is",4,3,"rits hangen kapot",3,2
655,"paperclip","als rits kapot is aan uiteinde doen om aan te trekken",4,3,"rits kapot uiteinde trekken",3,2
533,"paperclip","om je rits die op je rug zit om hoog te doen",4,3,"rits rug zit hoog",3,2
655,"paperclip","om rits mee vast te doen aan je broekknoop",4,3,"rits vast broekknoop",3,2
725,"paperclip","ritsen",4,3,"ritsen",3,2
779,"paperclip","ritshanger",4,3,"ritshanger",3,2
625,"paperclip","ritssluiting",4,3,"ritssluiting",3,2
677,"paperclip","roeren",4,3,"roeren",3,2
767,"paperclip","roeren",4,3,"roeren",3,2
680,"paperclip","rommelig",4,3,"rommelig",0,0
517,"paperclip","rotzooi uit je telefoon halen daar waar je oplader in moet",4,3,"rotzooi telefoon halen waar oplader",3,2
563,"paperclip","ruilen",4,3,"ruilen",2,3
614,"paperclip","ruilmiddel",4,3,"ruilmiddel",3,3
502,"paperclip","een ruilspel starten",4,3,"ruilspel starten",3,3
553,"paperclip","een s-vorm van maken",4,3,"s vorm",0,3
680,"paperclip","saai",4,3,"saai",0,0
496,"paperclip","samen",4,3,"samen",0,0
706,"paperclip","samenhouder voor sleutels",4,3,"samen houder sleutels",3,3
722,"paperclip","samenbinden",4,3,"samenbinden",1,1
542,"paperclip","samenbinder oortjes",4,3,"samenbinden oortjes",3,3
727,"paperclip","samenvoegen ",4,3,"samenvoegen",1,1
566,"paperclip","sateprikker (als je 'm uitvouwt)",4,3,"sat̩prikker",2,3
661,"paperclip","sateprikker",4,3,"sat̩prikker",2,3
683,"paperclip","satestokje",4,3,"sat̩stokje",2,3
656,"paperclip","schakel in ketting",4,3,"schakel ketting",3,3
722,"paperclip","scherp",4,3,"scherp",0,0
608,"paperclip","schieten",4,3,"schieten",2,3
760,"paperclip","een schilderij ophangen ",4,3,"schilderij ophangen",3,4
766,"paperclip","schoen dichthouder",4,3,"schoen dichthouder",4,3
754,"paperclip","schoenen vastmaken",4,3,"schoenen vastmaken",4,3
542,"paperclip","schoenveter",4,3,"schoenveter",4,3
611,"paperclip","schoenveter",4,3,"schoenveter",4,3
719,"paperclip","schoenveter",4,3,"schoenveter",4,3
763,"paperclip","als schoenveter gebruiken",4,3,"schoenveter",4,3
779,"paperclip","schoenveter",4,3,"schoenveter",4,3
559,"paperclip","school",4,3,"school",0,0
782,"paperclip","school",4,3,"school",0,0
604,"paperclip","schoonmaker",4,3,"schoonmaker",3,0
556,"paperclip","schrijven",4,3,"schrijven",3,3
562,"paperclip","schrijven",4,3,"schrijven",3,3
635,"paperclip","schrijven ",4,3,"schrijven",3,3
665,"paperclip","schrijven in hout",4,3,"schrijven hout",3,3
479,"paperclip","schroef",4,3,"schroef",4,4
557,"paperclip","schroef",4,3,"schroef",4,4
586,"paperclip","schroevendraaier",4,3,"schroevendraaier",4,4
719,"paperclip","schroevendraaier",4,3,"schroevendraaier",4,4
512,"paperclip","schuiven",4,3,"schuiven",2,2
554,"paperclip","schule",4,3,"schule",0,0
496,"paperclip","secetaresse",4,3,"secretaresse",0,0
496,"paperclip","secretaar",4,3,"secretaris",0,0
551,"paperclip","shirt bijelkaar houden",4,3,"shirt elkaar houden",3,3
544,"paperclip","als sieraad",4,3,"sieraad",3,3
548,"paperclip","sierraad van maken",4,3,"sieraad",3,3
664,"paperclip","als sieraad",4,3,"sieraad",3,3
685,"paperclip","sieraad",4,3,"sieraad",3,3
719,"paperclip","sieraad",4,3,"sieraad",3,3
737,"paperclip","sieraad",4,3,"sieraad",3,3
505,"paperclip","andere sieraden maken",4,3,"sieraden",3,3
506,"paperclip","sieraden maken",4,3,"sieraden",3,3
601,"paperclip","sieraden maken",4,3,"sieraden",3,3
617,"paperclip","sieraden van maken",4,3,"sieraden",3,3
671,"paperclip","sim-kaart uit telefoon halen ",4,3,"sim kaart telefoon halen",3,2
620,"paperclip","simkaart",4,3,"simkaart",3,2
656,"paperclip","simkaart eruithaler",4,3,"simkaart eruit haler",3,2
674,"paperclip","simkaarthouder openaar bij iphone",4,3,"simkaart houder openaar iPhone",3,2
604,"paperclip","simkaarthouderopener",4,3,"simkaart houder opener",3,2
734,"paperclip","simkaart iphone ",4,3,"simkaart iPhone",3,2
788,"paperclip","simkaart uit iphone",4,3,"simkaart iPhone",3,2
506,"paperclip","simkaart uit iphone halen",4,3,"simkaart iPhone halen",3,2
701,"paperclip","simkaart uit iphone halen",4,3,"simkaart iPhone halen",3,2
730,"paperclip","gebruiken om simkaart iphone te vervangen",4,3,"simkaart iPhone vervangen",3,2
475,"paperclip","dat simkaart klepje openmaken",4,3,"simkaart klepje openmaken",3,2
736,"paperclip","Simkaart klepje van smartphone openen",4,3,"simkaart klepje smartphone openen",3,2
515,"paperclip","simkaartlaatje van iphone openen",4,3,"simkaart laatje iPhone openen",3,2
467,"paperclip","simkaart uit telefoon halen",4,3,"simkaart telefoon halen",3,2
517,"paperclip","je simkaart uit je telefoon halen",4,3,"simkaart telefoon halen",3,2
599,"paperclip","simkaart uit je telefoon haln",4,3,"simkaart telefoon halen",3,2
733,"paperclip","simkaart uit telefoon halen",4,3,"simkaart telefoon halen",3,2
757,"paperclip","simkaart uit je telefoon halen",4,3,"simkaart telefoon halen",3,2
676,"paperclip","simkaart van je telefoon verwijderen",4,3,"simkaart telefoon verwijderen",3,2
491,"paperclip","simkaart vakje in je iphone open maken ",4,3,"simkaart vakje iPhone open",3,2
586,"paperclip","om je simkaartvakje mee te openen iPhone",4,3,"simkaart vakje openen iPhone",3,2
664,"paperclip","simkaart verwijderen",4,3,"simkaart verwijderen",3,2
497,"paperclip","Sjaal dicht houder haha",4,3,"sjaal dicht houder haha",3,3
620,"paperclip","skelet",4,3,"skelet",0,4
782,"paperclip","slap",4,3,"slap",0,0
497,"paperclip","sleutel",4,3,"sleutel",3,3
511,"paperclip","Gebruiken als sleutel",4,3,"sleutel",3,3
533,"paperclip","om als sleutel te gebruiken",4,3,"sleutel",3,3
592,"paperclip","sleutel",4,3,"sleutel",3,3
610,"paperclip","sleutel van maken",4,3,"sleutel",3,3
674,"paperclip","sleutel",4,3,"sleutel",3,3
689,"paperclip","sleutel",4,3,"sleutel",3,3
719,"paperclip","sleutel",4,3,"sleutel",3,3
755,"paperclip","sleutel ",4,3,"sleutel",3,3
758,"paperclip","sleutel",4,3,"sleutel",3,3
638,"paperclip","Sleutelgat openen",4,3,"sleutelgat openen",3,3
742,"paperclip","sleutelgat openmaken",4,3,"sleutelgat openmaken",3,3
536,"paperclip","sleutelhanger",4,3,"sleutelhanger",3,4
542,"paperclip","sleutelhanger",4,3,"sleutelhanger",3,4
613,"paperclip","sleutelhanger",4,3,"sleutelhanger",3,4
641,"paperclip","sleutelhanger maken",4,3,"sleutelhanger",3,4
643,"paperclip","sleutelhanger",4,3,"sleutelhanger",3,4
667,"paperclip","sleutelhanger van maken",4,3,"sleutelhanger",3,4
715,"paperclip","sleutelhanger ",4,3,"sleutelhanger",3,4
734,"paperclip","sleutelhanger",4,3,"sleutelhanger",3,4
616,"paperclip","slides",4,3,"slides",0,0
740,"paperclip","sliertjes voor kinderfeestjes",4,3,"sliertjes kinderfeestjes",4,4
545,"paperclip","slijpen om er een tattoo mee te kunnen zetten",4,3,"slijpen tattoo zetten",5,5
647,"paperclip","slinger maken",4,3,"slinger",3,4
515,"paperclip","slingers ophangen",4,3,"slingers ophangen",2,3
608,"paperclip","een slot er van maken",4,3,"slot",3,4
661,"paperclip","slot",4,3,"slot",3,4
712,"paperclip","om iets op slot te doen",4,3,"slot",3,4
509,"paperclip","slot forceren",4,3,"slot forceren",3,3
515,"paperclip","slot forceren",4,3,"slot forceren",3,3
502,"paperclip","een slot open maken",4,3,"slot open",3,3
514,"paperclip","slot open doen",4,3,"slot open",3,3
548,"paperclip","slot open maken",4,3,"slot open",3,3
667,"paperclip","slot open maken",4,3,"slot open",3,3
679,"paperclip","slot open maken",4,3,"slot open",3,3
688,"paperclip","een slot open maken ",4,3,"slot open",3,3
715,"paperclip","slot open maken ",4,3,"slot open",3,3
724,"paperclip","slot open te maken",4,3,"slot open",3,3
718,"paperclip","een slot open breken",4,3,"slot open breken",3,3
517,"paperclip","een slot mee open kraken",4,3,"slot open kraken",3,3
617,"paperclip","slot me open kraken",4,3,"slot open kraken",3,3
478,"paperclip","een slot open krijgen",4,3,"slot open krijgen",3,3
526,"paperclip","om een slot mee open te krijgen",4,3,"slot open krijgen",3,3
508,"paperclip","slot mee openbreken",4,3,"slot openbreken",3,3
580,"paperclip","een slot mee openbreken",4,3,"slot openbreken",3,3
662,"paperclip","slot openbreken",4,3,"slot openbreken",3,3
473,"paperclip","slot openen",4,3,"slot openen",3,3
479,"paperclip","Om een slot te openen",4,3,"slot openen",3,3
626,"paperclip","gebruiken om een slot te openen",4,3,"slot openen",3,3
641,"paperclip","slot openen",4,3,"slot openen",3,3
730,"paperclip","slot openen",4,3,"slot openen",3,3
748,"paperclip","slot openen",4,3,"slot openen",3,3
505,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
605,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
622,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
634,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
658,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
659,"paperclip","een slot openmaken",4,3,"slot openmaken",3,3
695,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
743,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
754,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
757,"paperclip","slot mee openmaken",4,3,"slot openmaken",3,3
785,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
788,"paperclip","slot openmaken",4,3,"slot openmaken",3,3
791,"paperclip","een slot mee openmaken",4,3,"slot openmaken",3,3
560,"paperclip","sloten kraken",4,3,"sloten kraken",3,3
644,"paperclip","sloten kraken",4,3,"sloten kraken",3,3
470,"paperclip","Sloten ontgrendelen ",4,3,"sloten ontgrendelen",3,3
619,"paperclip","sloten open maken",4,3,"sloten open",3,3
691,"paperclip","sloten open maken",4,3,"sloten open",3,3
712,"paperclip","om sloten mee open te maken",4,3,"sloten open",3,3
739,"paperclip","sloten opernmaken",4,3,"sloten open",3,3
545,"paperclip","sloten openen",4,3,"sloten openen",3,3
745,"paperclip","sloten openen",4,3,"sloten openen",3,3
568,"paperclip","sloten openmaken",4,3,"sloten openmaken",3,3
571,"paperclip","sloten openmaken",4,3,"sloten openmaken",3,3
637,"paperclip","sloten openmaken",4,3,"sloten openmaken",3,3
484,"paperclip","slotenbreker",4,3,"slotenbreker",3,3
613,"paperclip","slotopener",4,3,"slotopener",3,3
766,"paperclip","slotopener bij deuren",4,3,"slotopener deuren",3,3
536,"paperclip","sluiting (van bv sieraden)",4,3,"sluiting",3,3
529,"paperclip","als sluiting voor kettingen",4,3,"sluiting kettingen",3,3
542,"paperclip","smelten",4,3,"smelten",2,3
580,"paperclip","smelten",4,3,"smelten",2,3
595,"paperclip","smelte",4,3,"smelten",2,3
595,"paperclip","smelten",4,3,"smelten",2,3
667,"paperclip","smelten",4,3,"smelten",2,3
688,"paperclip","smijten ",4,3,"smijten",2,2
515,"paperclip","snijden",4,3,"snijden",3,3
