ID,prompt,response,itemID,rater1,rater2,rater3,rater4
1340,柿子,装饰,1090,2,1,3,4
1341,白纸,潜力,1091,0,0,4,1
1341,白纸,未经雕琢,1091,0,0,2,1
1341,杯子,蛐蛐笼,1092,3,3,1,2
1341,杯子,烛台,1092,2,2,3,3
1341,窗帘,晦涩,1093,0,0,4,0
1341,窗帘,阴暗,1093,0,0,2,2
1341,蛋糕,开心,1094,0,0,1,0
1341,蛋糕,求婚,1094,1,1,1,1
1341,地图,地理书,1095,2,0,1,1
1341,地图,路痴,1095,0,0,1,0
1341,风车,荷兰,1096,0,0,1,0
1341,风车,自强不息,1096,0,2,2,0
1341,夹子,恶作剧,1097,2,2,3,2
1341,夹子,可靠,1097,0,0,2,0
1341,胶水,坚固,1098,0,0,2,3
1341,胶水,可靠,1098,0,0,1,3
1341,蜡烛,奉献,1099,0,0,3,2
1341,蜡烛,浪漫,1099,0,0,1,2
1341,毛笔,假胡子,1100,0,3,1,3
1341,毛笔,书香,1100,0,1,1,4
1341,墨水,墨香,1101,0,0,1,0
1341,墨水,染头发,1101,2,2,1,2
1341,铅笔,易折,1102,0,0,1,0
1341,铅笔,有毒,1102,0,0,1,0
1341,钳子,螳螂,1103,0,0,1,1
1341,钳子,修缮,1103,2,1,1,2
1341,扇子,风雅,1104,0,0,1,0
1341,扇子,驱蚊,1104,2,1,1,2
1341,勺子,飞镖,1105,2,2,2,2
1341,勺子,挖土,1105,2,2,3,1
1342,白纸,无知,1091,0,0,2,1
1342,白纸,折飞机,1091,1,2,2,2
1342,杯子,笔筒,1092,1,2,2,1
1342,杯子,乐器,1092,3,3,1,4
1342,窗帘,被子,1093,1,2,1,1
1342,窗帘,裙子,1093,2,2,4,1
1342,蛋糕,抹脸,1094,2,2,2,1
1342,蛋糕,甜品,1094,1,0,1,1
1342,地图,伞,1095,2,2,1,3
1342,地图,找方向,1095,1,1,1,1
1342,风车,发电机,1096,2,1,1,2
1342,风车,晕,1096,0,0,3,0
1342,夹子,耳环,1097,2,2,4,4
1342,夹子,晾东西,1097,1,3,1,1
1342,胶水,难舍难分,1098,0,0,1,3
1342,胶水,抓苍蝇,1098,2,2,1,0
1342,蜡烛,付出,1099,0,0,3,2
1342,蜡烛,照明,1099,1,1,1,1
1342,毛笔,吃,1100,2,0,4,0
1342,毛笔,画画,1100,1,1,1,2
1342,墨水,画画,1101,1,1,1,2
1342,墨水,染色,1101,1,2,1,2
1342,铅笔,写字,1102,1,1,1,1
1342,铅笔,簪子,1102,2,3,3,1
1342,钳子,敲核桃,1103,1,1,1,2
1342,钳子,危险,1103,0,0,1,0
1342,扇子,乘凉,1104,0,2,1,1
1342,扇子,挡脸,1104,2,2,1,2
1342,勺子,乐器,1105,2,3,1,2
1342,勺子,挖贝壳,1105,2,2,3,1
1343,白纸,盒子,1091,2,2,1,2
1343,白纸,戒指,1091,2,3,1,4
1343,杯子,帽子,1092,3,2,3,2
1343,杯子,鞋,1092,0,3,4,2
1343,窗帘,口罩,1093,2,2,1,1
1343,窗帘,衣服,1093,2,2,4,1
1343,蛋糕,耳钉,1094,0,0,3,3
1343,蛋糕,手链,1094,0,0,1,2
1343,地图,纹身,1095,2,3,1,4
1343,地图,衣服,1095,1,3,1,4
1343,风车,笔,1096,0,0,4,2
1343,风车,耳钉,1096,0,0,4,3
1343,夹子,耳机,1097,2,2,4,4
1343,夹子,手链,1097,0,2,1,2
1343,胶水,笔,1098,0,3,1,2
1343,胶水,鞋,1098,0,1,1,0
1343,蜡烛,鼠标,1099,0,2,4,0
1343,蜡烛,水杯,1099,0,0,2,0
1343,毛笔,耳钉,1100,0,2,4,0
1343,毛笔,刷子,1100,2,2,1,1
1343,墨水,口红,1101,3,2,4,2
1343,墨水,指甲油,1101,2,2,3,2
1343,铅笔,水杯,1102,0,0,4,1
1343,铅笔,项链,1102,3,2,3,2
1343,钳子,项链,1103,0,4,4,1
1343,钳子,鞋子,1103,0,0,4,1
1343,扇子,发饰,1104,3,3,1,3
1343,扇子,书,1104,0,0,4,2
1343,勺子,推车,1105,0,2,4,1
1343,勺子,雨伞,1105,0,0,3,0
1344,白纸,白莲花,1091,0,0,4,1
1344,白纸,愚钝,1091,0,0,2,1
1344,杯子,悲惨,1092,0,0,4,1
1344,杯子,塑料(关系虚假),1092,0,0,1,1
1344,窗帘,立场不稳(因为随风飘),1093,0,0,1,2
1344,窗帘,使人阴暗,1093,0,0,2,2
1344,蛋糕,肥胖,1094,0,2,1,0
1344,蛋糕,甜但腻,1094,0,0,1,1
1344,地图,方向感强,1095,1,0,1,1
1344,地图,精细,1095,0,0,3,0
1344,风车,快乐,1096,0,0,2,0
1344,风车,身世不定,1096,0,0,4,0
1344,夹子,关系紧密,1097,0,0,1,0
1344,夹子,紧咬不放,1097,0,2,1,0
1344,胶水,关系亲密,1098,0,0,1,4
1344,胶水,粘人,1098,0,2,1,2
1344,蜡烛,奉献,1099,0,0,3,2
1344,蜡烛,弱小,1099,0,0,3,1
1344,毛笔,画眼影,1100,2,2,1,1
1344,毛笔,刷鞋,1100,2,2,1,1
1344,墨水,肤色黑,1101,0,0,4,0
1344,墨水,有才,1101,0,0,1,0
1344,铅笔,黑心(芯),1102,0,0,1,0
1344,铅笔,心软(芯软),1102,0,0,4,0
1344,钳子,关系铁,1103,0,0,1,0
1344,钳子,有力量,1103,0,0,1,0
1344,扇子,精致,1104,0,0,1,0
1344,扇子,煽风点火,1104,2,1,1,2
1344,勺子,优雅,1105,0,0,3,0
1344,勺子,圆滑,1105,0,0,4,0
1345,白纸,雕琢,1091,3,3,3,3
1345,白纸,莲花,1091,0,0,4,2
1345,杯子,悲剧,1092,0,0,4,1
1345,杯子,容器,1092,1,1,1,2
1345,窗帘,餐布,1093,1,2,1,1
1345,窗帘,幕布,1093,2,2,2,1
1345,蛋糕,恶作剧,1094,2,2,2,1
1345,蛋糕,生日,1094,1,1,1,1
1345,地图,家园,1095,2,0,2,1
1345,地图,中国,1095,0,0,1,0
1345,风车,抽水,1096,1,1,2,3
1345,风车,田园,1096,0,0,1,1
1345,夹子,耳环,1097,2,2,4,4
1345,夹子,固定,1097,1,2,1,1
1345,胶水,口香糖,1098,2,0,1,2
1345,胶水,滞留,1098,0,0,1,3
1345,蜡烛,灯光,1099,1,1,1,2
1345,蜡烛,奉献,1099,0,0,3,2
1345,毛笔,钢笔,1100,0,2,4,0
1345,毛笔,拖把,1100,2,2,1,0
1345,墨水,污水,1101,2,1,1,1
1345,墨水,油墨画,1101,1,2,1,2
1345,铅笔,眉笔,1102,2,2,1,2
1345,铅笔,橡皮,1102,0,0,1,0
1345,钳子,龙虾,1103,0,0,1,0
1345,钳子,螃蟹,1103,0,0,1,0
1345,扇子,空调,1104,0,1,1,3
1345,扇子,香蕉,1104,0,0,1,0
1345,勺子,筷子,1105,1,2,2,0
1345,勺子,西瓜,1105,0,0,2,1
1346,白纸,当坐垫,1091,1,2,1,2
1346,白纸,扇风,1091,1,2,1,2
1346,杯子,当花盆,1092,2,2,2,1
1346,杯子,擀饺子皮,1092,3,3,1,2
1346,窗帘,擦水,1093,1,2,2,1
1346,窗帘,当被子,1093,1,2,1,1
1346,蛋糕,擦玻璃,1094,0,0,3,3
1346,蛋糕,画画,1094,2,2,2,1
1346,地图,当桌布,1095,1,2,1,2
1346,地图,遮雨,1095,1,2,3,2
1346,风车,洒水,1096,2,2,1,3
1346,风车,扫地,1096,0,2,3,0
1346,夹子,夹菜,1097,0,2,1,1
1346,夹子,整发型,1097,2,2,2,1
1346,胶水,调混凝土,1098,3,1,2,0
1346,胶水,画画,1098,2,2,2,2
1346,蜡烛,写字,1099,2,2,4,3
1346,蜡烛,粘贴纸张,1099,2,2,2,1
1346,毛笔,当化妆刷,1100,2,2,1,1
1346,毛笔,扫灰,1100,2,2,1,1
1346,墨水,染发,1101,2,2,1,2
1346,墨水,刷地板,1101,2,2,3,2
1346,铅笔,掘土,1102,2,2,3,1
1346,铅笔,扎人,1102,2,3,1,1
1346,钳子,剪发,1103,1,1,2,1
1346,钳子,砸核桃,1103,1,1,1,2
1346,扇子,擦桌子,1104,0,3,3,3
1346,扇子,浇水,1104,0,0,3,1
1346,勺子,敲锣,1105,2,2,1,2
1346,勺子,挖土,1105,2,2,3,1
1347,白纸,投降,1091,2,0,1,3
1347,白纸,小刀,1091,3,2,3,2
1347,杯子,打击乐,1092,3,3,2,3
1347,杯子,电话,1092,3,3,3,2
1347,窗帘,被子,1093,1,2,1,1
1347,窗帘,秋千,1093,2,3,4,3
1347,蛋糕,海绵,1094,0,0,4,2
1347,蛋糕,涂料,1094,2,2,2,2
1347,地图,穿越,1095,3,4,1,3
1347,地图,纪念,1095,2,2,1,1
1347,风车,吹泡泡,1096,0,0,3,2
1347,风车,摩天轮,1096,2,3,2,1
1347,夹子,丰唇,1097,3,3,3,2
1347,夹子,悬挂,1097,1,2,1,1
1347,胶水,打印,1098,0,2,1,3
1347,胶水,润滑,1098,0,2,1,1
1347,蜡烛,捏泥人,1099,3,2,4,0
1347,蜡烛,着色,1099,3,2,3,0
1347,毛笔,化妆,1100,2,2,1,1
1347,毛笔,拖地,1100,2,2,1,0
1347,墨水,掩盖,1101,1,2,2,1
1347,墨水,眼线笔,1101,2,2,1,1
1347,铅笔,搭积木,1102,2,2,1,2
1347,铅笔,解压,1102,3,2,1,1
1347,钳子,称重,1103,0,0,1,0
1347,钳子,榨汁,1103,3,3,1,2
1347,扇子,裙子,1104,0,2,4,2
1347,扇子,小船,1104,0,2,1,2
1347,勺子,镜子,1105,2,2,2,2
1347,勺子,量斗,1105,2,2,3,2
1348,白纸,杀人,1091,3,2,1,4
1348,白纸,烧水,1091,3,2,3,4
1348,杯子,电话,1092,3,3,3,2
1348,杯子,装饰,1092,2,2,1,2
1348,窗帘,垃圾袋,1093,2,3,2,2
1348,窗帘,衣服,1093,2,2,4,1
1348,蛋糕,化妆,1094,2,2,2,1
1348,蛋糕,礼物,1094,1,1,1,1
1348,地图,柴火,1095,1,2,1,3
1348,地图,手纸,1095,2,2,1,1
1348,风车,发电,1096,2,1,1,2
1348,风车,风向标,1096,2,3,1,1
1348,夹子,惩罚工具,1097,2,2,2,2
1348,夹子,装饰品,1097,2,2,1,1
1348,胶水,调色剂,1098,3,1,1,0
1348,胶水,化妆品,1098,0,0,4,1
1348,蜡烛,贡品,1099,3,3,3,2
1348,蜡烛,润滑剂,1099,2,2,1,1
1348,毛笔,礼品,1100,2,2,1,2
1348,毛笔,玩具,1100,1,2,1,2
1348,墨水,防护工具,1101,3,2,4,3
1348,墨水,化妆品,1101,3,2,1,3
1348,铅笔,擦屁股,1102,3,0,4,1
1348,铅笔,尺子,1102,2,2,1,2
1348,钳子,摆钟,1103,0,2,2,0
1348,钳子,吊锤,1103,2,2,3,1
1348,扇子,戒尺,1104,3,3,1,2
1348,扇子,装逼神器,1104,2,2,2,2
1348,勺子,乒乓球拍,1105,2,2,1,2
1348,勺子,牙签,1105,0,2,3,1
1349,白纸,垃圾盒,1091,2,2,1,2
1349,白纸,折帽子,1091,1,2,2,2
1349,杯子,花盆,1092,2,2,2,2
1349,杯子,鱼缸,1092,2,2,3,2
1349,窗帘,地毯,1093,1,2,1,2
1349,窗帘,衣服,1093,2,2,4,1
1349,蛋糕,培养霉菌,1094,3,3,4,1
1349,蛋糕,写字,1094,2,2,1,3
1349,地图,扇子,1095,2,2,3,3
1349,地图,座垫,1095,1,2,1,3
1349,风车,当摩天轮,1096,3,3,2,1
1349,风车,房子,1096,1,2,3,1
1349,夹子,刮水果,1097,1,3,2,2
1349,夹子,掏耳朵,1097,0,2,3,2
1349,胶水,补衣服,1098,1,1,1,0
1349,胶水,双眼皮胶,1098,2,2,4,1
1349,蜡烛,点煤气灶,1099,1,1,1,2
1349,蜡烛,画画,1099,2,2,2,1
1349,毛笔,化妆,1100,2,2,1,1
1349,毛笔,刷油,1100,2,2,1,1
1349,墨水,化眼线,1101,3,2,1,3
1349,墨水,染料,1101,1,2,1,2
1349,铅笔,化眼线,1102,2,2,1,2
1349,铅笔,刻纸画,1102,3,3,1,2
1349,钳子,刮墙,1103,1,2,1,2
1349,钳子,睫毛夹,1103,0,1,1,3
1349,扇子,头饰,1104,2,2,3,2
1349,扇子,雨伞,1104,2,2,4,2
1349,勺子,发髻,1105,2,2,4,2
1349,勺子,反应器皿,1105,3,3,1,1
1350,白纸,背景,1091,1,1,3,2
1350,白纸,画画,1091,1,1,1,2
1350,杯子,悲剧,1092,0,0,4,1
1350,杯子,被子,1092,0,0,2,0
1350,窗帘,懂得取舍,1093,0,0,1,0
1350,窗帘,固步自封,1093,0,0,3,0
1350,蛋糕,糟糕,1094,0,0,4,0
1350,蛋糕,做事油水,1094,0,0,0,2
1350,地图,观察仔细,1095,0,0,1,2
1350,地图,善于发现,1095,0,0,2,0
1350,风车,“拖拉机”,1096,0,0,3,1
1350,风车,推动促进,1096,0,0,1,0
1350,夹子,挤压,1097,0,1,2,1
1350,夹子,自我施压,1097,3,3,3,3
1350,胶水,腻歪,1098,0,0,4,2
1350,胶水,囚禁,1098,0,2,2,0
1350,蜡烛,无私奉献,1099,0,0,2,2
1350,蜡烛,制作蜡图,1099,3,3,1,4
1350,毛笔,尾巴道具,1100,3,2,1,2
1350,毛笔,写字,1100,1,1,1,1
1350,墨水,默默付出,1101,0,0,1,0
1350,墨水,染色,1101,1,2,1,2
1350,铅笔,瘦弱,1102,0,0,3,1
1350,铅笔,心口不一,1102,0,0,4,0
1350,钳子,关系好,1103,0,0,1,0
1350,钳子,修理,1103,2,1,1,2
1350,扇子,道具,1104,2,2,1,2
1350,扇子,制作翅膀,1104,2,4,4,2
1350,勺子,喝汤,1105,1,1,1,1
1350,勺子,指南针,1105,3,2,1,2
1351,白纸,反省,1091,1,0,4,3
1351,白纸,文创,1091,2,3,2,3
1351,杯子,笔筒,1092,1,2,2,1
1351,杯子,放盆栽,1092,2,2,2,1
1351,窗帘,抹布,1093,2,2,2,1
1351,窗帘,做衣服,1093,2,2,4,1
1351,蛋糕,画画,1094,2,2,2,1
1351,蛋糕,庆祝,1094,1,1,1,1
1351,地图,明信片,1095,2,3,1,1
1351,地图,信封,1095,1,2,3,3
1351,风车,放烟花,1096,0,2,3,1
1351,风车,喷泉,1096,2,3,3,0
1351,夹子,餐具,1097,0,3,4,1
1351,夹子,装饰,1097,2,2,1,1
1351,胶水,润滑,1098,0,2,1,1
1351,胶水,做头发,1098,0,1,3,0
1351,蜡烛,煮饭,1099,0,2,4,0
1351,蜡烛,装饰,1099,2,2,1,1
1351,毛笔,滴定管,1100,2,3,1,0
1351,毛笔,吸管,1100,0,2,1,0
1351,墨水,标记,1101,2,2,1,2
1351,墨水,颜料,1101,1,1,2,1
1351,铅笔,文创,1102,2,2,1,2
1351,铅笔,装饰,1102,2,1,1,1
1351,钳子,夹子,1103,2,1,1,1
1351,钳子,螺丝刀,1103,0,0,3,2
1351,扇子,扫落叶,1104,2,2,3,2
1351,扇子,装饰,1104,2,2,1,1
1351,勺子,采集样品,1105,2,2,1,2
1351,勺子,铲土,1105,1,2,1,2
1352,白纸,毛巾,1091,0,2,3,2
1352,白纸,石油,1091,0,0,4,4
1352,杯子,刀,1092,3,2,1,3
1352,杯子,万花筒,1092,3,4,2,2
1352,窗帘,降落伞,1093,2,4,1,4
1352,窗帘,连衣裙,1093,2,2,4,2
1352,蛋糕,杀人于无形,1094,2,0,4,4
1352,蛋糕,陷阱,1094,3,2,3,3
1352,地图,燃料,1095,2,1,4,3
1352,地图,毯子,1095,2,2,1,4
1352,风车,光学教具,1096,0,2,4,2
1352,风车,螺旋桨,1096,0,2,3,2
1352,夹子,复仇者联盟LOGO,1097,0,0,3,1
1352,夹子,压缩机,1097,0,2,4,1
1352,胶水,魔术道具,1098,2,2,2,4
1352,胶水,威胁,1098,3,3,2,3
1352,蜡烛,棍棒,1099,1,2,4,1
1352,蜡烛,钻头,1099,0,3,4,0
1352,毛笔,烧烤刷,1100,2,2,1,1
1352,毛笔,梳子,1100,0,2,3,0
1352,墨水,手雷,1101,0,3,1,1
1352,墨水,饮料,1101,0,0,4,0
1352,铅笔,剑,1102,2,2,2,2
1352,铅笔,筷子,1102,2,2,1,2
1352,钳子,锤子,1103,0,2,3,1
1352,钳子,剪刀,1103,1,1,2,1
1352,扇子,刀,1104,0,3,1,3
1352,扇子,屏风,1104,2,3,1,2
1352,勺子,刀,1105,0,2,3,3
1352,勺子,烙铁,1105,0,3,1,2
1353,白纸,做墙纸,1091,2,2,2,2
1353,白纸,做衣服,1091,2,3,4,2
1353,杯子,传话筒,1092,3,3,2,1
1353,杯子,装饰品,1092,2,2,1,2
1353,窗帘,被单,1093,1,2,1,1
1353,窗帘,裙子,1093,2,2,4,1
1353,蛋糕,粉饰墙壁,1094,2,2,4,2
1353,蛋糕,玩具,1094,1,2,1,2
1353,地图,剪纸,1095,2,2,1,2
1353,地图,美术作品,1095,2,3,3,3
1353,风车,艺术品,1096,2,2,1,2
1353,风车,装饰,1096,2,2,1,1
1353,夹子,衣服纽扣,1097,2,2,2,1
1353,夹子,装订,1097,2,1,1,1
1353,胶水,丝状物品,1098,0,2,1,2
1353,胶水,橡皮泥,1098,3,2,1,0
1353,蜡烛,当手电用,1099,1,1,1,2
1353,蜡烛,装饰品,1099,2,2,1,1
1353,毛笔,飞镖,1100,2,2,2,0
1353,毛笔,刷子,1100,2,2,1,1
1353,墨水,染布,1101,2,2,1,2
1353,墨水,玩具,1101,1,1,3,2
1353,铅笔,飞镖,1102,2,3,2,3
1353,铅笔,描眉,1102,2,2,1,2
1353,钳子,夹东西,1103,1,1,1,1
1353,钳子,玩具,1103,2,2,1,2
1353,扇子,玩具,1104,2,2,2,2
1353,扇子,装饰品,1104,2,2,1,1
1353,勺子,飞镖,1105,2,2,2,2
1353,勺子,清除污垢,1105,2,3,3,2
1354,白纸,留下印记,1091,1,1,4,3
1354,白纸,制作手工,1091,1,2,2,2
1354,杯子,花盆,1092,2,2,2,2
1354,杯子,收纳,1092,2,2,1,2
1354,窗帘,地毯,1093,1,2,1,2
1354,窗帘,服装,1093,2,2,4,1
1354,蛋糕,恶作剧,1094,2,2,2,1
1354,蛋糕,装饰,1094,1,2,1,2
1354,地图,遮光,1095,1,2,4,2
1354,地图,装饰,1095,1,2,1,1
1354,风车,降温,1096,2,2,1,1
1354,风车,景点,1096,1,2,1,0
1354,夹子,手工制作,1097,1,2,2,1
1354,夹子,头饰,1097,2,2,1,2
1354,胶水,凝固水晶,1098,2,1,1,2
1354,胶水,手膜,1098,2,1,1,0
1354,蜡烛,雕刻,1099,3,3,1,3
1354,蜡烛,捏玩具,1099,3,2,4,0
1354,毛笔,手工,1100,0,2,1,2
1354,毛笔,装饰,1100,2,1,1,1
1354,墨水,染发,1101,2,2,1,2
1354,墨水,晕染,1101,1,1,1,2
1354,铅笔,画眉,1102,1,2,1,1
1354,铅笔,折断解压,1102,3,3,1,1
1354,钳子,房间装饰,1103,2,1,1,1
1354,钳子,夹核桃,1103,2,1,1,2
1354,扇子,古装配饰,1104,2,2,1,2
1354,扇子,装饰,1104,2,2,1,1
1354,勺子,除污,1105,2,3,4,3
1354,勺子,装饰,1105,2,2,2,2
1355,白纸,单纯,1091,0,0,2,1
1355,白纸,新人,1091,0,0,2,1
1355,杯子,内涵,1092,0,0,4,1
1355,杯子,胸怀,1092,0,0,4,2
1355,窗帘,封闭,1093,2,0,1,1
1355,窗帘,蜷缩,1093,0,0,1,1
1355,蛋糕,爱意,1094,0,0,2,1
1355,蛋糕,意义,1094,0,0,1,2
1355,地图,帝王,1095,0,0,3,3
1355,地图,征服,1095,2,0,2,1
1355,风车,荷兰,1096,0,0,1,0
1355,风车,欧美乡村,1096,0,0,1,0
1355,夹子,标记,1097,1,2,1,2
1355,夹子,陷阱,1097,2,2,3,1
1355,胶水,如胶似漆,1098,0,0,1,3
1355,胶水,永不分离,1098,0,0,1,3
1355,蜡烛,奉献,1099,0,0,3,2
1355,蜡烛,牺牲,1099,0,0,2,4
1355,毛笔,神笔马良,1100,0,0,1,3
1355,毛笔,收藏,1100,2,2,1,2
1355,墨水,古代,1101,0,0,1,0
1355,墨水,中国,1101,0,0,1,0
1355,铅笔,小学生,1102,0,0,1,0
1355,铅笔,幼稚,1102,0,0,1,0
1355,钳子,工业,1103,0,1,1,1
1355,钳子,疼痛,1103,0,0,1,1
1355,扇子,女孩儿,1104,0,0,1,0
1355,扇子,夏天,1104,0,0,1,2
1355,勺子,家庭,1105,0,0,4,0
1355,勺子,家族,1105,0,0,4,0
1356,白纸,厕纸,1091,1,1,1,1
1356,白纸,桌布,1091,2,2,1,2
1356,杯子,积木,1092,3,3,1,2
1356,杯子,烧杯,1092,2,3,2,2
1356,窗帘,被子,1093,1,2,1,1
1356,窗帘,裙子,1093,2,2,4,1
1356,蛋糕,肥料,1094,1,2,1,2
1356,蛋糕,诱饵,1094,2,2,3,3
1356,地图,草稿纸,1095,1,1,1,1
1356,地图,桌布,1095,1,2,1,3
1356,风车,发电机,1096,2,1,1,2
1356,风车,风扇,1096,2,2,1,1
1356,夹子,镊子,1097,0,2,1,1
1356,夹子,纽扣,1097,0,4,1,1
1356,胶水,凸透镜,1098,3,3,1,1
1356,胶水,粘鼠板,1098,1,2,1,2
1356,蜡烛,密封胶,1099,2,2,1,2
1356,蜡烛,信封,1099,0,2,2,4
1356,毛笔,逗猫棒,1100,3,3,2,1
1356,毛笔,刷子,1100,2,2,1,1
1356,墨水,染衣剂,1101,2,2,1,2
1356,墨水,颜料,1101,1,1,2,1
1356,铅笔,导线（石墨可导电）,1102,2,2,2,2
1356,铅笔,筷子,1102,2,2,1,2
1356,钳子,剪刀,1103,1,1,2,1
1356,钳子,榔头,1103,2,2,2,2
1356,扇子,乒乓球拍,1104,2,2,1,2
1356,扇子,坐垫,1104,2,3,4,2
1356,勺子,铲子（挖土）,1105,1,2,2,2
1356,勺子,搅拌棒,1105,1,1,1,1
1357,白纸,布景,1091,1,1,2,3
1357,白纸,雕塑,1091,3,3,3,3
1357,杯子,积木,1092,3,3,1,2
1357,杯子,生态瓶,1092,3,3,3,2
1357,窗帘,礼裙（参见《飘》经典桥段）,1093,2,2,1,2
1357,窗帘,幕布,1093,2,2,2,1
1357,蛋糕,签名版,1094,0,4,1,1
1357,蛋糕,填充物,1094,0,2,1,2
1357,地图,墙面装饰,1095,2,2,1,1
1357,地图,遮阳帽,1095,1,2,3,2
1357,风车,动力机械,1096,1,1,1,3
1357,风车,发电装置,1096,2,1,1,2
1357,夹子,当代艺术,1097,3,3,3,2
1357,夹子,三角支架,1097,0,2,3,2
1357,胶水,（环氧树脂）工艺品,1098,2,3,1,2
1357,胶水,创可贴,1098,0,3,1,0
1357,蜡烛,标本原料,1099,1,3,1,1
1357,蜡烛,防水涂层,1099,0,2,1,3
1357,毛笔,键盘刷,1100,2,2,1,1
1357,毛笔,腮红刷,1100,2,2,1,1
1357,墨水,成膜剂,1101,2,3,2,2
1357,墨水,染料（彩墨）,1101,1,2,1,2
1357,铅笔,六角螺刀,1102,0,3,1,2
1357,铅笔,拓印,1102,2,3,2,2
1357,钳子,核桃夹,1103,0,1,1,2
1357,钳子,省力装置（杠杆原理）,1103,2,2,1,1
1357,扇子,暗器,1104,2,3,1,3
1357,扇子,道具（汉服/和服）,1104,2,2,1,2
1357,勺子,启瓶器,1105,2,2,1,2
1357,勺子,去核器,1105,2,3,1,2
1358,白纸,卷烟,1091,3,2,2,3
1358,白纸,贴墙,1091,2,2,2,2
1358,杯子,刨土,1092,2,3,2,2
1358,杯子,做花盆,1092,2,2,3,2
1358,窗帘,做床单,1093,1,2,3,1
1358,窗帘,做衣服,1093,2,2,4,1
1358,蛋糕,吃…,1094,1,1,1,1
1358,蛋糕,做礼物用,1094,2,1,1,2
1358,地图,锻炼记忆能力,1095,2,3,4,2
1358,地图,纪念品,1095,2,3,1,1
1358,风车,当风扇用,1096,1,2,1,2
1358,风车,发电,1096,2,1,1,2
1358,夹子,惩罚,1097,2,2,2,2
1358,夹子,夹衣服 方便晾晒,1097,1,2,1,1
1358,胶水,沾灰尘,1098,3,3,1,0
1358,胶水,做道具,1098,1,1,1,2
1358,蜡烛,点烟,1099,1,1,1,1
1358,蜡烛,计时,1099,2,2,1,2
1358,毛笔,装饰,1100,2,1,1,1
1358,毛笔,做牙刷,1100,2,2,4,0
1358,墨水,染发,1101,2,2,1,2
1358,墨水,刷墙,1101,2,2,3,2
1358,铅笔,铅笔屑可以使门不发出吱吱的声音…,1102,4,4,4,3
1358,铅笔,做门闩,1102,2,2,4,2
1358,钳子,夹核桃,1103,2,1,1,2
1358,钳子,修车,1103,2,1,1,2
1358,扇子,烧烤,1104,0,2,1,2
1358,扇子,装饰,1104,2,2,1,1
1358,勺子,测视力时候堵眼睛的板板,1105,2,3,2,2
1358,勺子,导电工具,1105,2,2,1,3
1359,白纸,婚纱,1091,3,3,4,4
1359,白纸,纸飞机,1091,1,2,2,2
1359,杯子,密封罐,1092,1,2,2,2
1359,杯子,盆栽,1092,2,2,1,2
1359,窗帘,被子,1093,1,2,1,1
1359,窗帘,地毯,1093,1,2,1,2
1359,蛋糕,肥料,1094,1,2,1,2
1359,蛋糕,做燃料,1094,3,2,4,2
1359,地图,墙纸,1095,2,2,1,1
1359,地图,书皮,1095,2,3,1,1
1359,风车,测速仪,1096,2,1,1,2
1359,风车,发电,1096,2,1,1,2
1359,夹子,风铃,1097,2,3,2,3
1359,夹子,挂钩,1097,1,3,1,1
1359,胶水,凝固剂,1098,2,1,1,1
1359,胶水,填充破洞,1098,2,1,2,2
1359,蜡烛,密封孔洞,1099,2,2,4,2
1359,蜡烛,润滑去锈,1099,2,2,1,1
1359,毛笔,烧烤油刷,1100,2,2,1,1
1359,毛笔,文物清洗,1100,2,3,1,1
1359,墨水,彩纸,1101,0,2,1,3
1359,墨水,染料,1101,1,2,1,2
1359,铅笔,船阀,1102,0,2,4,2
1359,铅笔,筷子,1102,2,2,1,2
1359,钳子,榔头,1103,2,2,2,2
1359,钳子,挖洞,1103,1,3,4,2
1359,扇子,凉席,1104,0,1,1,2
1359,扇子,屏风,1104,2,3,1,2
1359,勺子,铲子,1105,1,2,2,2
1359,勺子,发簪,1105,2,2,4,2
1360,白纸,吹墨水,1091,3,2,2,4
1360,白纸,纸飞机,1091,1,2,2,2
1360,杯子,花盆,1092,2,2,2,2
1360,杯子,鱼缸,1092,2,2,3,2
1360,窗帘,求生绳子,1093,2,3,2,3
1360,窗帘,遮羞布,1093,1,1,1,2
1360,蛋糕,建筑,1094,0,0,4,3
1360,蛋糕,涂脸,1094,2,2,2,2
1360,地图,包东西,1095,1,3,1,2
1360,地图,壁画,1095,2,0,1,2
1360,风车,发电,1096,2,1,1,2
1360,风车,水利工程,1096,2,1,1,2
1360,夹子,晾袜子,1097,1,3,1,1
1360,夹子,扎头发,1097,2,2,2,1
1360,胶水,清灰,1098,0,2,1,0
1360,胶水,粘蟑螂,1098,1,2,1,2
1360,蜡烛,化学实验,1099,2,2,3,0
1360,蜡烛,做蜡像,1099,2,2,2,2
1360,毛笔,清理灰尘,1100,2,2,1,1
1360,毛笔,涂蘸料,1100,2,2,1,1
1360,墨水,染色,1101,1,2,1,2
1360,墨水,体罚学生,1101,0,2,4,1
1360,铅笔,收集铅,1102,3,3,1,1
1360,铅笔,扎人,1102,2,3,1,1
1360,钳子,杠杆,1103,2,2,1,2
1360,钳子,卷发,1103,2,2,1,2
1360,扇子,拍蚊子,1104,2,2,1,2
1360,扇子,写字纸,1104,2,2,1,2
1360,勺子,杀人,1105,2,2,1,2
1360,勺子,挖土,1105,2,2,3,1
1361,白纸,卷头发,1091,2,2,3,2
1361,白纸,制作玩具,1091,1,3,2,2
