"ID","prompt","response","rater1","rater2","rater3","rater4","set","itemID","item_english","openness","CAQ"
2082,"rope","shoe string",1,1,1,1,2,NA,NA,NA,NA
2082,"rope","stamp",2,1,3,2,2,NA,NA,NA,NA
2082,"rope","tether",1,1,1,1,2,NA,NA,NA,NA
2082,"rope","watch",2,2,3,2,2,NA,NA,NA,NA
2083,"box","Hiding place for a birthday present",1,1,2,2,2,NA,NA,NA,NA
2083,"box","House for a family of cardboard people",2,3,3,3,2,NA,NA,NA,NA
2083,"box","Personal space measurer",2,3,2,3,2,NA,NA,NA,NA
2083,"box","Stepping stool for a little person",1,1,1,1,2,NA,NA,NA,NA
2083,"box","Storage for a smaller",1,1,1,1,2,NA,NA,NA,NA
2083,"box","Storm shelter for a mouse",3,3,2,4,2,NA,NA,NA,NA
2083,"box","Untrustworthy boat",1,2,2,3,2,NA,NA,NA,NA
2083,"rope","bridge across two buildings for birds",3,1,3,4,2,NA,NA,NA,NA
2083,"rope","hold a bridge up",1,1,1,2,2,NA,NA,NA,NA
2083,"rope","keep a helicopter from flying too high",3,2,2,2,2,NA,NA,NA,NA
2083,"rope","tie two people who annoy each other together for mediation",2,2,3,4,2,NA,NA,NA,NA
2084,"box","coloring room",1,1,3,3,2,NA,NA,NA,NA
2084,"box","dropping it off a building",1,1,2,2,2,NA,NA,NA,NA
2084,"box","make it your home",1,1,1,1,2,NA,NA,NA,NA
2084,"box","playing catch",1,1,2,2,2,NA,NA,NA,NA
2084,"box","smoking inside it",2,1,2,2,2,NA,NA,NA,NA
2084,"box","using it as a Frisbee",1,1,2,2,2,NA,NA,NA,NA
2084,"box","using it as a shield",1,1,2,2,2,NA,NA,NA,NA
2084,"rope","bracelet",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","hanging someone",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","shoe lace",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","tie something together",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","to climb up it",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","tug a war",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","using it as a belt",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","using it to make a bridge",2,1,2,2,2,NA,NA,NA,NA
2084,"rope","using it to pull something",1,1,1,1,2,NA,NA,NA,NA
2084,"rope","using the material to make a fire",1,2,2,2,2,NA,NA,NA,NA
2084,"rope","whipping someone with it",1,1,1,1,2,NA,NA,NA,NA
2085,"box","art",1,1,1,1,2,NA,NA,NA,NA
2085,"box","arts and crafts",1,1,1,1,2,NA,NA,NA,NA
2085,"box","clothes",1,1,1,1,2,NA,NA,NA,NA
2085,"box","color on it",1,1,1,2,2,NA,NA,NA,NA
2085,"box","cover things up",1,2,1,1,2,NA,NA,NA,NA
2085,"box","fort",1,1,1,1,2,NA,NA,NA,NA
2085,"box","furniture",1,1,1,1,2,NA,NA,NA,NA
2085,"box","hide things",1,1,2,2,2,NA,NA,NA,NA
2085,"box","holds things",1,1,1,1,2,NA,NA,NA,NA
2085,"box","make tools",1,1,2,2,2,NA,NA,NA,NA
2085,"box","plate/bowl",2,1,2,1,2,NA,NA,NA,NA
2085,"box","shelves",2,1,1,2,2,NA,NA,NA,NA
2085,"box","shoes",1,1,1,1,2,NA,NA,NA,NA
2085,"box","tunnel",2,1,2,2,2,NA,NA,NA,NA
2085,"box","use it as a ball",1,1,2,1,2,NA,NA,NA,NA
2085,"box","use it as a stool",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","arts and crafts",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","connect things together",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","create marks",1,1,2,2,2,NA,NA,NA,NA
2085,"rope","decoration",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","exercise with it",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","pull things",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","sew things together",1,1,1,2,2,NA,NA,NA,NA
2085,"rope","stretch it out",1,1,1,1,2,NA,NA,NA,NA
2085,"rope","stretch things",1,1,2,2,2,NA,NA,NA,NA
2085,"rope","tie things",1,1,1,1,2,NA,NA,NA,NA
2086,"box","car",1,1,1,2,2,NA,NA,NA,NA
2086,"box","exercise by jumping in and out of the",2,2,1,1,2,NA,NA,NA,NA
2086,"box","hide and seek",1,1,2,2,2,NA,NA,NA,NA
2086,"box","practice your balance by balancing the  on your head",4,2,3,4,2,NA,NA,NA,NA
2086,"box","spaceship",1,1,1,2,2,NA,NA,NA,NA
2086,"box","tv",2,1,1,2,2,NA,NA,NA,NA
2086,"box","use it to take out your aggression by completely mutilating the and stomping on it",2,1,2,3,2,NA,NA,NA,NA
2086,"box","you can kick it around like a ball",1,1,2,1,2,NA,NA,NA,NA
2086,"box","you can make a fort out of it",1,2,1,1,2,NA,NA,NA,NA
2086,"box","you can turn it into dices",3,4,3,3,2,NA,NA,NA,NA
2086,"box","you can use it as a chair long as you put something sturdy under it",2,2,1,1,2,NA,NA,NA,NA
2086,"rope","backpack straps",4,2,2,2,2,NA,NA,NA,NA
2086,"rope","belt",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","dress",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","hair band",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","handle to a purse/bag",1,1,1,2,2,NA,NA,NA,NA
2086,"rope","lasso",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","necklace",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","scarf",2,1,2,3,2,NA,NA,NA,NA
2086,"rope","shoelaces",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","use it to wrap up presents",2,1,2,2,2,NA,NA,NA,NA
2086,"rope","whip",1,1,1,1,2,NA,NA,NA,NA
2086,"rope","you can use it as a tight walking",2,1,2,1,2,NA,NA,NA,NA
2086,"rope","you wan make a wrap around ring",1,1,2,1,2,NA,NA,NA,NA
2087,"box","clothing",1,1,1,1,2,NA,NA,NA,NA
2087,"box","dispensers",2,1,2,3,2,NA,NA,NA,NA
2087,"box","food",1,1,2,1,2,NA,NA,NA,NA
2087,"box","furniture",1,1,1,1,2,NA,NA,NA,NA
2087,"box","Imagination ship",2,1,3,2,2,NA,NA,NA,NA
2087,"box","plane",1,1,2,2,2,NA,NA,NA,NA
2087,"box","shield",1,1,2,2,2,NA,NA,NA,NA
2087,"box","skyscraper",1,2,2,2,2,NA,NA,NA,NA
2087,"box","smart house",1,1,3,2,2,NA,NA,NA,NA
2087,"box","Spaceship",1,1,1,2,2,NA,NA,NA,NA
2087,"box","table",1,1,1,1,2,NA,NA,NA,NA
2087,"box","Teleporting",1,1,3,2,2,NA,NA,NA,NA
2087,"rope","food lasso",1,1,2,3,2,NA,NA,NA,NA
2087,"rope","intestinal connections",2,4,4,3,2,NA,NA,NA,NA
2087,"rope","sensory   for diseases",2,3,2,3,2,NA,NA,NA,NA
2088,"box","Cut it up into slices to make mats",1,2,2,3,2,NA,NA,NA,NA
2088,"box","Cut the edges to make a prism like shape and make a chandelier out of it",3,5,3,4,2,NA,NA,NA,NA
2088,"box","Grow plants in it",2,2,2,2,2,NA,NA,NA,NA
2088,"box","Put your head in it for meditation",2,3,2,4,2,NA,NA,NA,NA
2088,"rope","dye the   your hair color and use it as extensions or make a bun",3,1,3,3,2,NA,NA,NA,NA
2088,"rope","wrap the   around your hand and use it to practice boxing",4,3,3,4,2,NA,NA,NA,NA
2089,"box","A pedestal",1,1,2,1,2,NA,NA,NA,NA
2089,"box","backpack",2,1,2,2,2,NA,NA,NA,NA
2089,"box","balloon",2,1,3,2,2,NA,NA,NA,NA
2089,"box","bowl",1,1,1,2,2,NA,NA,NA,NA
2089,"box","boxing practice",2,2,2,2,2,NA,NA,NA,NA
2089,"box","canvas",1,1,1,2,2,NA,NA,NA,NA
2089,"box","closet",1,1,1,2,2,NA,NA,NA,NA
2089,"box","craft supplies",1,1,1,2,2,NA,NA,NA,NA
2089,"box","dart board",4,3,3,3,2,NA,NA,NA,NA
2089,"box","desk",1,1,1,2,2,NA,NA,NA,NA
2089,"box","dress",1,1,2,2,2,NA,NA,NA,NA
2089,"box","frisbee",1,2,2,3,2,NA,NA,NA,NA
2089,"box","helmet",1,1,2,2,2,NA,NA,NA,NA
2089,"box","hiding spot",1,1,2,2,2,NA,NA,NA,NA
2089,"box","house",1,1,1,1,2,NA,NA,NA,NA
2089,"box","pillow",1,1,2,2,2,NA,NA,NA,NA
2089,"box","shoes",1,1,1,1,2,NA,NA,NA,NA
2089,"box","sled",1,1,1,1,2,NA,NA,NA,NA
2089,"box","wall art",1,2,2,1,2,NA,NA,NA,NA
2089,"rope","Firestarter",1,2,2,2,2,NA,NA,NA,NA
2089,"rope","straps on bags",2,2,2,2,2,NA,NA,NA,NA
2089,"rope","swing",1,1,1,1,2,NA,NA,NA,NA
2090,"box","Some people could find it interesting to make a hat out of it because the flaps could look like a ball cap and then you could decorate it as much as you wanted to",2,2,1,2,2,NA,NA,NA,NA
2090,"box","You can make a house out of a big like the refrigerator one  and carving a door and windows out of it Then you could decorate as much as you want my brother and I have done this in the past",2,2,1,2,2,NA,NA,NA,NA
2090,"rope","you can make an art sculpture and use the   to hold pieces up or be a part of the pieces",2,2,2,2,2,NA,NA,NA,NA
2090,"rope","you can tear up a piece of   and tie the strings together to make a hat or a basket of some sort",2,2,3,3,2,NA,NA,NA,NA
2091,"box","Cut it up and make signs out of the",1,1,1,2,2,NA,NA,NA,NA
2091,"box","Use a as a doorstop",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use a as a footrest",1,1,1,2,2,NA,NA,NA,NA
2091,"box","Use a as a storage space",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use it as a chair",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use it as a laundry hamper",1,1,1,2,2,NA,NA,NA,NA
2091,"box","Use it as a step stool",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use it as a table by taping it up",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use it to build a fort for kids to play",1,1,1,1,2,NA,NA,NA,NA
2091,"box","Use it to move",1,1,1,1,2,NA,NA,NA,NA
2091,"rope","use a   to climb outside your window",1,1,2,2,2,NA,NA,NA,NA
2091,"rope","use a   to hold something together i.e. furniture",1,1,1,1,2,NA,NA,NA,NA
2091,"rope","use a   to pull things closer to you without having to move up and get it",1,2,2,3,2,NA,NA,NA,NA
2091,"rope","use a   to tie it to the tv remote  so you don't have to get up and get it",2,3,3,4,2,NA,NA,NA,NA
2091,"rope","use a   to whip your kids if they misbehave",1,1,1,1,2,NA,NA,NA,NA
2091,"rope","you can use a   as a belt to hold your pants up",1,1,1,1,2,NA,NA,NA,NA
2091,"rope","you can use a   to make a tire swing by hanging it off a tree",1,1,2,1,2,NA,NA,NA,NA
2092,"box","A bed for a pet",1,1,1,1,2,NA,NA,NA,NA
2092,"box","A serving dish",2,1,2,2,2,NA,NA,NA,NA
2092,"box","Cement block mold",2,3,3,3,2,NA,NA,NA,NA
2092,"box","Makeshift sled",1,1,1,1,2,NA,NA,NA,NA
2092,"box","Mini garden",2,2,2,3,2,NA,NA,NA,NA
2092,"rope","belt",1,1,1,1,2,NA,NA,NA,NA
2092,"rope","blanket",2,1,2,3,2,NA,NA,NA,NA
2092,"rope","bowtie",1,1,2,3,2,NA,NA,NA,NA
2092,"rope","hair extensions",2,1,2,2,2,NA,NA,NA,NA
2092,"rope","mummy wrappings",3,2,3,3,2,NA,NA,NA,NA
2093,"box","Cover windshield from snow",5,4,2,2,2,NA,NA,NA,NA
2093,"box","Use it as a painting canvas",1,2,2,2,2,NA,NA,NA,NA
2093,"box","Use it to fold clothes neatly",1,1,2,3,2,NA,NA,NA,NA
2093,"box","Use it to iron on",2,2,2,3,2,NA,NA,NA,NA
2093,"box","Use it to tape to the bottom of shoes so they don't get messed up",2,3,1,3,2,NA,NA,NA,NA
2093,"rope","turn it into jewelry",1,1,2,1,2,NA,NA,NA,NA
2093,"rope","undo it to make a design for clothes",2,1,2,2,2,NA,NA,NA,NA
2093,"rope","use it to hang decorations around a house",1,2,2,2,2,NA,NA,NA,NA
2093,"rope","use it to tie up a bicycle",2,1,2,2,2,NA,NA,NA,NA
2094,"box","ant farm",3,3,2,3,2,NA,NA,NA,NA
2094,"box","cell phone speaker",3,2,2,3,2,NA,NA,NA,NA
2094,"box","dog bath tub",2,1,1,3,2,NA,NA,NA,NA
2094,"box","protection",2,1,2,2,2,NA,NA,NA,NA
2094,"box","seat",1,1,1,1,2,NA,NA,NA,NA
2094,"box","soundproofing",4,2,3,3,2,NA,NA,NA,NA
2094,"box","table",1,1,1,1,2,NA,NA,NA,NA
2094,"rope","art",1,1,1,1,2,NA,NA,NA,NA
2094,"rope","belt",1,1,1,1,2,NA,NA,NA,NA
2094,"rope","clothing",1,1,1,1,2,NA,NA,NA,NA
2094,"rope","door holder",1,1,2,1,2,NA,NA,NA,NA
2094,"rope","jewelry",1,1,1,1,2,NA,NA,NA,NA
2095,"box","mouse house",2,1,2,1,2,NA,NA,NA,NA
2095,"box","shelf for a flower pot",2,2,1,3,2,NA,NA,NA,NA
2095,"box","sled",1,1,1,1,2,NA,NA,NA,NA
2095,"box","soggy boat",1,2,2,3,2,NA,NA,NA,NA
2095,"box","something to cross mud",3,2,2,3,2,NA,NA,NA,NA
2095,"box","stencil",1,2,2,3,2,NA,NA,NA,NA
2095,"rope","belt",1,1,1,1,2,NA,NA,NA,NA
2095,"rope","clothes",1,1,1,1,2,NA,NA,NA,NA
2095,"rope","fire starter",1,2,2,2,2,NA,NA,NA,NA
2095,"rope","fuse",1,2,2,3,2,NA,NA,NA,NA
2095,"rope","insulation",2,2,3,3,2,NA,NA,NA,NA
2096,"box","a bath tub",2,1,2,2,2,NA,NA,NA,NA
2096,"box","a replacement for a shoe",1,1,2,1,2,NA,NA,NA,NA
2096,"box","a replacement for a tortoise shell",3,3,2,4,2,NA,NA,NA,NA
2096,"box","Tupperware replacement for storing food",1,2,1,2,2,NA,NA,NA,NA
2096,"rope","hand cuffs",1,1,1,1,2,NA,NA,NA,NA
2096,"rope","necklace",1,1,1,1,2,NA,NA,NA,NA
2096,"rope","tightrope",1,1,1,1,2,NA,NA,NA,NA
2096,"rope","wind chime",3,2,3,2,2,NA,NA,NA,NA
2096,"rope","wristband",1,1,1,1,2,NA,NA,NA,NA
2097,"box","A refrigerator  could be a rocket ship",3,1,2,3,2,NA,NA,NA,NA
2097,"box","A small jewelry should be a bed for a mouse",2,2,3,4,2,NA,NA,NA,NA
2097,"box","A wooden could be used as a boat for a small child",1,1,2,3,2,NA,NA,NA,NA
2097,"box","If it has a lid  it could be a talking if one drew a face on it",1,2,2,3,2,NA,NA,NA,NA
2097,"box","If its a wooden  it can be used as a shelving unit on a wall",2,1,1,3,2,NA,NA,NA,NA
2097,"rope","a hopscotch play area",3,2,2,3,2,NA,NA,NA,NA
2097,"rope","if coiled on itself and glued together it could be a table",3,1,2,3,2,NA,NA,NA,NA
2097,"rope","if cut and frayed  it could be hay bales in a cowboy diorama",3,5,4,3,2,NA,NA,NA,NA
2097,"rope","it could be used as a cat scratching post",3,2,2,2,2,NA,NA,NA,NA
2098,"box","cat toy",1,1,1,2,2,NA,NA,NA,NA
2098,"box","fence",1,1,2,3,2,NA,NA,NA,NA
2098,"box","place to hide",1,1,2,2,2,NA,NA,NA,NA
2098,"box","put wheels on it and make it a wheelbarrow",3,3,2,4,2,NA,NA,NA,NA
2098,"box","solar eclipse viewer",3,2,2,4,2,NA,NA,NA,NA
2098,"box","umbrella",1,1,1,2,2,NA,NA,NA,NA
2098,"rope","connecting arguing siblings to force them to be together",2,2,2,3,2,NA,NA,NA,NA
2098,"rope","exercise equipment",1,1,1,1,2,NA,NA,NA,NA
2098,"rope","large yarn",1,1,2,2,2,NA,NA,NA,NA
2098,"rope","lion's breath instrument",2,2,3,4,2,NA,NA,NA,NA
2098,"rope","ruler",2,1,2,2,2,NA,NA,NA,NA
2098,"rope","show and tell for vocabulary lesson",1,3,3,3,2,NA,NA,NA,NA
2098,"rope","unwind it and make fake hair",2,1,2,2,2,NA,NA,NA,NA
2099,"box","cut eyeholes out and its a helmet",1,1,2,3,2,NA,NA,NA,NA
2099,"box","cut off the flaps and use them as wings",2,2,2,3,2,NA,NA,NA,NA
2099,"box","cut the bottom out and wear it as armor",1,1,2,2,2,NA,NA,NA,NA
2099,"box","hide inside it to scare people",1,1,2,2,2,NA,NA,NA,NA
2099,"box","kick it as hard as you can  you'll never know where it will bounce",1,1,2,2,2,NA,NA,NA,NA
2099,"box","pretend its a racecar",1,1,1,2,2,NA,NA,NA,NA
2099,"box","Pretend spaceship",2,1,2,2,2,NA,NA,NA,NA
2099,"box","put a little  on the end of each hand to feel like an old videogame character",3,4,4,4,2,NA,NA,NA,NA
2099,"box","tape it up and you can mail yourself somewhere",2,1,3,3,2,NA,NA,NA,NA
2099,"box","tape it up as a makeshift basketball hoop  got to cut the bottom out",3,2,2,3,2,NA,NA,NA,NA
2099,"box","wear it on your back like a turtle",3,3,3,2,2,NA,NA,NA,NA
2099,"rope","crawl up it to get inside a window",1,1,2,2,2,NA,NA,NA,NA
2099,"rope","jump over it",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","lasso something",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","play tug of war with your dog",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","practice knots",1,1,2,1,2,NA,NA,NA,NA
2099,"rope","pretend it's a snake to scare someone",1,1,2,2,2,NA,NA,NA,NA
2099,"rope","strap things to your car",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","throw it over a branch to swing on",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","tie someone up",1,1,1,1,2,NA,NA,NA,NA
2099,"rope","use it as a tail",2,1,2,2,2,NA,NA,NA,NA
2099,"rope","wear it as a belt and pretend you're a monk",3,2,2,3,2,NA,NA,NA,NA
2100,"box","a base for a voltaic cell",2,4,3,3,2,NA,NA,NA,NA
2100,"box","a canoe",2,2,1,3,2,NA,NA,NA,NA
2100,"box","a computer parts storage",1,1,1,1,2,NA,NA,NA,NA
2100,"box","base for a sand castle",2,3,2,3,2,NA,NA,NA,NA
2100,"box","container to hold birds feathers",1,1,2,3,2,NA,NA,NA,NA
2100,"box","Hat for the tin man",2,2,2,3,2,NA,NA,NA,NA
2100,"box","if tied on  a tool to keep your feet dry when walking through puddles",2,2,2,3,2,NA,NA,NA,NA
2100,"box","Paneling for a tiny home",2,2,2,4,2,NA,NA,NA,NA
2100,"box","shield",1,1,2,2,2,NA,NA,NA,NA
2100,"box","sled",1,1,1,1,2,NA,NA,NA,NA
2100,"rope","a reliable manner of glue",1,2,3,3,2,NA,NA,NA,NA
2100,"rope","a way to keep your hair together",1,1,2,1,2,NA,NA,NA,NA
2100,"rope","building a bridge",2,1,2,1,2,NA,NA,NA,NA
2100,"rope","decorations for a house",1,1,1,1,2,NA,NA,NA,NA
2101,"box","A house for a cat",1,1,1,1,2,NA,NA,NA,NA
2101,"box","Costume",1,1,1,2,2,NA,NA,NA,NA
2101,"box","Desk",1,1,1,2,2,NA,NA,NA,NA
2101,"box","Living room coffee table",1,1,1,2,2,NA,NA,NA,NA
2101,"box","Puppet show stage",2,3,2,3,2,NA,NA,NA,NA
2101,"box","Something to step on for reaching",1,1,1,1,2,NA,NA,NA,NA
2101,"box","Wire organizer",2,2,1,2,2,NA,NA,NA,NA
2101,"rope","leash",1,1,1,1,2,NA,NA,NA,NA
2101,"rope","puppet strings",2,2,2,2,2,NA,NA,NA,NA
2101,"rope","something to hold your books together",1,1,2,1,2,NA,NA,NA,NA
2101,"rope","use for exercise",1,1,1,1,2,NA,NA,NA,NA
2101,"rope","use for painting a braided design",3,3,2,2,2,NA,NA,NA,NA
2102,"box","bed",1,1,1,1,2,NA,NA,NA,NA
2102,"box","car",1,1,1,2,2,NA,NA,NA,NA
2102,"box","cast for arm",3,3,3,3,2,NA,NA,NA,NA
2102,"box","clothes",1,1,1,1,2,NA,NA,NA,NA
2102,"box","floatie",3,3,2,3,2,NA,NA,NA,NA
2102,"box","hat",1,1,1,1,2,NA,NA,NA,NA
2102,"box","House",1,1,1,1,2,NA,NA,NA,NA
2102,"box","ice skating",1,2,2,3,2,NA,NA,NA,NA
2102,"box","jewelry",1,1,1,1,2,NA,NA,NA,NA
2102,"box","prosthetic limb",3,3,3,4,2,NA,NA,NA,NA
2102,"box","punching bag",2,3,2,3,2,NA,NA,NA,NA
2102,"box","seat",1,1,1,1,2,NA,NA,NA,NA
2102,"box","shoes",1,1,1,1,2,NA,NA,NA,NA
2102,"box","sled",1,1,1,1,2,NA,NA,NA,NA
2102,"box","step ladder",1,1,1,1,2,NA,NA,NA,NA
2102,"box","surfboard",2,2,2,3,2,NA,NA,NA,NA
2102,"box","toys",1,1,1,1,2,NA,NA,NA,NA
2102,"box","Wings",2,2,2,2,2,NA,NA,NA,NA
2102,"rope","a belt",1,1,1,1,2,NA,NA,NA,NA
2102,"rope","exercise equipment",1,1,1,1,2,NA,NA,NA,NA
2102,"rope","toy",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Ball pit",2,3,2,3,2,NA,NA,NA,NA
2104,"box","Bathtub",1,1,2,2,2,NA,NA,NA,NA
2104,"box","Boat",1,1,1,2,2,NA,NA,NA,NA
2104,"box","Boat a bad one",1,1,1,2,2,NA,NA,NA,NA
2104,"box","Bookshelf",2,1,1,2,2,NA,NA,NA,NA
2104,"box","Cat house",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Coffin",2,2,2,2,2,NA,NA,NA,NA
2104,"box","Computer stand",1,1,2,2,2,NA,NA,NA,NA
2104,"box","Cubby",1,1,1,2,2,NA,NA,NA,NA
2104,"box","Decor",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Desk",1,1,1,2,2,NA,NA,NA,NA
2104,"box","Drum",1,2,2,3,2,NA,NA,NA,NA
2104,"box","Foot stool",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Fort",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Hat",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Kite",3,2,2,3,2,NA,NA,NA,NA
2104,"box","Shoe",1,1,1,1,2,NA,NA,NA,NA
2104,"box","Sign material",1,1,1,2,2,NA,NA,NA,NA
2104,"box","Spaceship",1,1,1,2,2,NA,NA,NA,NA
2104,"rope","child leash",2,1,2,1,2,NA,NA,NA,NA
2104,"rope","clothesline",2,1,2,1,2,NA,NA,NA,NA
2104,"rope","curtain tie",1,1,2,1,2,NA,NA,NA,NA
2104,"rope","kite tail",3,3,3,2,2,NA,NA,NA,NA
2104,"rope","lasso",1,1,1,1,2,NA,NA,NA,NA
2104,"rope","pulley",1,1,1,1,2,NA,NA,NA,NA
2104,"rope","puppet string",2,2,2,2,2,NA,NA,NA,NA
2104,"rope","shoelace",1,1,1,1,2,NA,NA,NA,NA
2106,"box","Draw/color it to be a spaceship for a child to play in",2,1,1,2,2,NA,NA,NA,NA
2106,"box","turn it into a fort",1,1,1,1,2,NA,NA,NA,NA
2106,"box","turn it into a opera house for ants",5,5,3,5,2,NA,NA,NA,NA
2106,"box","watch a cat try to fit into a smaller",1,1,2,3,2,NA,NA,NA,NA
2106,"rope","lasso for astronauts to catch aliens",2,5,3,1,2,NA,NA,NA,NA
2106,"rope","swing",1,1,1,1,2,NA,NA,NA,NA
2106,"rope","to climb up",1,1,1,1,2,NA,NA,NA,NA
2106,"rope","tug o war",1,1,1,1,2,NA,NA,NA,NA
2106,"rope","twist and shape and put concrete on it  call it art",2,2,2,3,2,NA,NA,NA,NA
2107,"box","A hiding place when playing hide and go seek",1,1,2,3,2,NA,NA,NA,NA
2107,"box","A home",1,1,1,1,2,NA,NA,NA,NA
2107,"box","Foot rest",1,1,1,1,2,NA,NA,NA,NA
2107,"box","If you take it apart you can use it as a mat to break dance",1,2,2,3,2,NA,NA,NA,NA
2107,"box","place to hold a bunch of junk",1,1,1,1,2,NA,NA,NA,NA
2107,"box","step stool",1,1,1,1,2,NA,NA,NA,NA
2107,"box","Use it as a chair",1,1,1,1,2,NA,NA,NA,NA
2107,"box","Use it as a table",1,1,1,1,2,NA,NA,NA,NA
2107,"box","You can make an airplane  for a child",1,3,2,2,2,NA,NA,NA,NA
2107,"rope","as a weapon  to spank children with",1,1,1,1,2,NA,NA,NA,NA
2107,"rope","create a leash",1,1,1,1,2,NA,NA,NA,NA
2107,"rope","jewelry",1,1,1,1,2,NA,NA,NA,NA
2107,"rope","take it apart and use string as shoe laces",1,1,1,1,2,NA,NA,NA,NA
2107,"rope","use it as a belt when you cant find one",1,1,1,1,2,NA,NA,NA,NA
2107,"rope","wall decorations",1,2,2,2,2,NA,NA,NA,NA
2108,"box","bed",1,1,1,1,2,NA,NA,NA,NA
2108,"box","book organizer",2,1,1,2,2,NA,NA,NA,NA
2108,"box","canvas",1,1,1,2,2,NA,NA,NA,NA
2108,"box","car",1,1,1,2,2,NA,NA,NA,NA
2108,"box","clothes",1,1,1,1,2,NA,NA,NA,NA
2108,"box","dog house",1,1,1,1,2,NA,NA,NA,NA
2108,"box","drum set",1,2,2,3,2,NA,NA,NA,NA
2108,"box","flotation device",3,2,2,3,2,NA,NA,NA,NA
2108,"box","puppet showcase",2,3,2,3,2,NA,NA,NA,NA
2108,"box","raincoat",1,1,2,2,2,NA,NA,NA,NA
2108,"box","seat",1,1,1,1,2,NA,NA,NA,NA
2108,"box","shelter",1,1,1,1,2,NA,NA,NA,NA
2108,"box","table",1,1,1,1,2,NA,NA,NA,NA
2108,"box","umbrella",1,1,1,2,2,NA,NA,NA,NA
2108,"rope","bracelet",1,1,1,1,2,NA,NA,NA,NA
2108,"rope","clothes line",2,1,2,1,2,NA,NA,NA,NA
2108,"rope","leash",1,1,1,1,2,NA,NA,NA,NA
2108,"rope","measuring stick",2,1,2,2,2,NA,NA,NA,NA
2108,"rope","necklace",1,1,1,1,2,NA,NA,NA,NA
2108,"rope","picture frame holder",2,1,2,3,2,NA,NA,NA,NA
2108,"rope","safety gear",1,1,1,2,2,NA,NA,NA,NA
2108,"rope","skirt",2,1,2,1,2,NA,NA,NA,NA
2111,"box","blanket",1,1,2,2,2,NA,NA,NA,NA
2111,"box","canvas for drawing",1,1,1,2,2,NA,NA,NA,NA
2111,"box","car if you attach wheels",1,1,1,2,2,NA,NA,NA,NA
2111,"box","chair",1,1,1,1,2,NA,NA,NA,NA
2111,"box","Dog bed",2,1,1,1,2,NA,NA,NA,NA
2111,"box","Dog house",1,1,1,1,2,NA,NA,NA,NA
2111,"box","flower pot",2,2,2,2,2,NA,NA,NA,NA
2111,"box","hat",1,1,1,1,2,NA,NA,NA,NA
2111,"box","helmet",1,1,2,2,2,NA,NA,NA,NA
2111,"box","hiding spot",1,1,2,2,2,NA,NA,NA,NA
2111,"box","kite",3,2,2,3,2,NA,NA,NA,NA
2111,"box","pillow",1,1,2,2,2,NA,NA,NA,NA
2111,"box","Shoe",1,1,1,1,2,NA,NA,NA,NA
2111,"box","Skirt",1,1,2,2,2,NA,NA,NA,NA
2111,"box","staple holder",1,1,2,2,2,NA,NA,NA,NA
2111,"box","surf board",2,2,2,3,2,NA,NA,NA,NA
2111,"rope","belt",1,1,1,1,2,NA,NA,NA,NA
2111,"rope","blind fold",2,2,2,2,2,NA,NA,NA,NA
2111,"rope","bracelet",1,1,1,1,2,NA,NA,NA,NA
2111,"rope","bungee cord",2,1,1,1,2,NA,NA,NA,NA
2111,"rope","fake snake",1,1,2,1,2,NA,NA,NA,NA
2111,"rope","finish line",2,1,2,2,2,NA,NA,NA,NA
2111,"rope","hair tie",1,1,1,1,2,NA,NA,NA,NA
